date,code,trigger,method,partial,adv_bucket,score,entry,stop,exit_price,exit_reason,bars,r,mfe,mae
2021-01-04,2317,押し目,immediate,on,C: 2-5億,8,546.25,509.3236599508463,543.25,time,6,-0.08124282005762327,0.4739164503361357,-0.4536057453217299
2021-01-04,2317,押し目,immediate,off,C: 2-5億,8,546.25,509.3236599508463,543.25,time,6,-0.08124282005762327,0.4739164503361357,-0.4536057453217299
2021-01-04,2484,材料反応,immediate,on,E: 20億以上,7,3365.0,3011.0072749254837,3011.0072749254837,stop,8,-1.0,0.268367097035687,-1.0028454678701988
2021-01-04,2484,材料反応,immediate,off,E: 20億以上,7,3365.0,3011.0072749254837,3011.0072749254837,stop,8,-1.0,0.268367097035687,-1.0028454678701988
2021-01-04,3071,材料反応,immediate,on,C: 2-5億,7,214.0,199.01786638352306,199.01786638352306,stop,2,-1.0,0.0,-1.1346848476443878
2021-01-04,3071,材料反応,immediate,off,C: 2-5億,7,214.0,199.01786638352306,199.01786638352306,stop,2,-1.0,0.0,-1.1346848476443878
2021-01-04,3182,材料反応,zone,on,D: 5-20億,8,3242.8662716105127,3084.146508644205,3242.8662716105127,partial_then_stop,4,0.5,1.273525896282967,-0.14406694656774827
2021-01-04,3182,材料反応,immediate,on,D: 5-20億,8,3320.0,3084.146508644205,3084.146508644205,stop,17,-1.0,0.5299900344126437,-1.081179670201793
2021-01-04,3182,材料反応,zone,off,D: 5-20億,8,3242.8662716105127,3084.146508644205,3084.146508644205,stop,16,-1.0,1.273525896282967,-1.1206309049760188
2021-01-04,3182,材料反応,immediate,off,D: 5-20億,8,3320.0,3084.146508644205,3084.146508644205,stop,17,-1.0,0.5299900344126437,-1.081179670201793
2021-01-04,3359,材料反応,immediate,on,C: 2-5億,8,847.0,756.4045296912597,756.4045296912597,stop,18,-1.0,0.4967135757079739,-1.114846025477897
2021-01-04,3359,材料反応,immediate,off,C: 2-5億,8,847.0,756.4045296912597,756.4045296912597,stop,18,-1.0,0.4967135757079739,-1.114846025477897
2021-01-04,3542,材料反応,zone,on,C: 2-5億,8,1973.9211730889833,1827.9684692355934,2269.5270385339,partial_then_stop,11,1.512676907109079,4.289600743127823,0.0
2021-01-04,3542,材料反応,immediate,on,C: 2-5億,8,2029.0,1827.9684692355934,2269.5270385339,partial_then_stop,12,1.0982321221435134,2.840350455616675,-0.28353761115613046
2021-01-04,3542,材料反応,zone,off,C: 2-5億,8,1973.9211730889833,1827.9684692355934,2269.5270385339,stop,11,2.025353814218158,4.289600743127823,0.0
2021-01-04,3542,材料反応,immediate,off,C: 2-5億,8,2029.0,1827.9684692355934,2269.5270385339,stop,12,1.1964642442870268,2.840350455616675,-0.28353761115613046
2021-01-04,3678,高値ブレイク,immediate,on,D: 5-20億,4,7910.0,6839.165688106243,7360.0,time,10,-0.5136182076826916,0.4108945661461533,-0.8404661580262226
2021-01-04,3678,高値ブレイク,immediate,off,D: 5-20億,4,7910.0,6839.165688106243,7360.0,time,10,-0.5136182076826916,0.4108945661461533,-0.8404661580262226
2021-01-04,3922,材料反応,zone,on,C: 2-5億,8,3640.9293207205774,3372.3717282882308,4250.575924323464,partial_then_stop,10,1.6350388534564804,4.371764985848193,-0.7295616517337327
2021-01-04,3922,材料反応,immediate,on,C: 2-5億,8,3735.0,3372.3717282882308,4250.575924323464,partial_then_stop,11,1.2108876562350104,2.978256479843428,-0.7997170177357353
2021-01-04,3922,材料反応,zone,off,C: 2-5億,8,3640.9293207205774,3372.3717282882308,4250.575924323464,stop,10,2.2700777069129607,4.371764985848193,-0.7295616517337327
2021-01-04,3922,材料反応,immediate,off,C: 2-5億,8,3735.0,3372.3717282882308,4250.575924323464,stop,11,1.4217753124700208,2.978256479843428,-0.7997170177357353
2021-01-04,3984,材料反応,immediate,on,C: 2-5億,9,2137.5,1998.2019959849497,1998.2019959849497,stop,9,-1.0,0.07178853760833184,-1.0588809297228947
2021-01-04,3984,材料反応,immediate,off,C: 2-5億,9,2137.5,1998.2019959849497,1998.2019959849497,stop,9,-1.0,0.07178853760833184,-1.0588809297228947
2021-01-04,3993,材料反応,immediate,on,D: 5-20億,9,2779.0,2558.9836915664505,2558.9836915664505,stop,2,-1.0,0.0,-1.127189169592409
2021-01-04,3993,材料反応,immediate,off,D: 5-20億,9,2779.0,2558.9836915664505,2558.9836915664505,stop,2,-1.0,0.0,-1.127189169592409
2021-01-04,4579,材料反応,zone,on,B: 1-2億,7,1084.2573987114959,1036.7029594845983,1036.7029594845983,stop,1,-1.0,0.07870140725762721,-1.0778677983548557
2021-01-04,4579,材料反応,immediate,on,B: 1-2億,7,1105.0,1036.7029594845983,1036.7029594845983,stop,2,-1.0,0.043925768633026906,-1.0542184471926457
2021-01-04,4579,材料反応,zone,off,B: 1-2億,7,1084.2573987114959,1036.7029594845983,1036.7029594845983,stop,1,-1.0,0.07870140725762721,-1.0778677983548557
2021-01-04,4579,材料反応,immediate,off,B: 1-2億,7,1105.0,1036.7029594845983,1036.7029594845983,stop,2,-1.0,0.043925768633026906,-1.0542184471926457
2021-01-04,6145,押し目,immediate,on,C: 2-5億,7,4195.0,3955.630460119058,4365.0,time,6,0.7101989671892046,0.8564164016105114,-0.08355281966931818
2021-01-04,6145,押し目,immediate,off,C: 2-5億,7,4195.0,3955.630460119058,4365.0,time,6,0.7101989671892046,0.8564164016105114,-0.08355281966931818
2021-01-04,6264,材料反応,zone,on,C: 2-5億,7,665.5,635.5487956988497,635.5487956988497,stop,2,-1.0,0.6510589625690315,-1.268730286031959
2021-01-04,6264,材料反応,immediate,on,C: 2-5億,7,684.5,635.5487956988497,635.5487956988497,stop,3,-1.0,0.07149977308970429,-1.164424876032327
2021-01-04,6264,材料反応,zone,off,C: 2-5億,7,665.5,635.5487956988497,635.5487956988497,stop,2,-1.0,0.6510589625690315,-1.268730286031959
2021-01-04,6264,材料反応,immediate,off,C: 2-5億,7,684.5,635.5487956988497,635.5487956988497,stop,3,-1.0,0.07149977308970429,-1.164424876032327
2021-01-04,6284,材料反応,immediate,on,C: 2-5億,9,6350.0,5843.787952273083,5843.787952273083,stop,15,-1.0,0.9679738010983432,-1.027237503206405
2021-01-04,6284,材料反応,immediate,off,C: 2-5億,9,6350.0,5843.787952273083,5843.787952273083,stop,15,-1.0,0.9679738010983432,-1.027237503206405
2021-01-04,6391,押し目,immediate,on,C: 2-5億,6,4295.0,3865.2356309780566,7110.0,partial_then_time,6,3.775050472897939,11.878602248059666,0.0
2021-01-04,6391,押し目,immediate,off,C: 2-5億,6,4295.0,3865.2356309780566,7110.0,time,6,6.550100945795878,11.878602248059666,0.0
2021-01-04,6676,押し目,zone,on,B: 1-2億,6,911.3612060546875,867.181073657876,953.1544189453125,partial_then_time,6,0.9729865057357916,1.4037021553785167,0.0
2021-01-04,6676,押し目,immediate,on,B: 1-2億,6,911.3612060546875,867.181073657876,946.41357421875,partial_then_time,6,0.8966983150846359,1.0070038402938808,0.0
2021-01-04,6676,押し目,zone,off,B: 1-2億,6,911.3612060546875,867.181073657876,953.1544189453125,time,6,0.9459730114715831,1.4037021553785167,0.0
2021-01-04,6676,押し目,immediate,off,B: 1-2億,6,911.3612060546875,867.181073657876,946.41357421875,time,6,0.7933966301692719,1.0070038402938808,0.0
2021-01-04,6779,押し目,zone,on,D: 5-20億,6,618.44,579.1129301931647,714.0,partial_then_time,6,1.7149392323069919,2.963861802379719,0.0
2021-01-04,6779,押し目,immediate,on,D: 5-20億,6,634.0,579.1129301931647,662.0,time,6,0.5101383640726449,0.5647960459375712,-0.3826037730544837
2021-01-04,6779,押し目,zone,off,D: 5-20億,6,618.44,579.1129301931647,714.0,time,6,2.4298784646139837,2.963861802379719,0.0
2021-01-04,6779,押し目,immediate,off,D: 5-20億,6,634.0,579.1129301931647,662.0,time,6,0.5101383640726449,0.5647960459375712,-0.3826037730544837
2021-01-04,6877,押し目,zone,on,B: 1-2億,8,3960.0,3783.662494062083,4165.0,partial_then_time,6,1.0812716895070933,1.4744452611887242,0.0
2021-01-04,6877,押し目,immediate,on,B: 1-2億,8,3980.0,3783.662494062083,4165.0,partial_then_time,6,0.971127508512047,1.222384886950176,-0.10186540724584801
2021-01-04,6877,押し目,zone,off,B: 1-2億,8,3960.0,3783.662494062083,4165.0,time,6,1.1625433790141864,1.4744452611887242,0.0
2021-01-04,6877,押し目,immediate,off,B: 1-2億,8,3980.0,3783.662494062083,4165.0,time,6,0.9422550170240941,1.222384886950176,-0.10186540724584801
2021-01-04,6918,押し目,zone,on,B: 1-2億,7,3590.0,3362.2903422817844,4210.0,partial_then_time,6,1.861382749885894,3.7767392416189316,0.0
2021-01-04,6918,押し目,immediate,on,B: 1-2億,7,3640.0,3362.2903422817844,4335.0,partial_then_time,6,1.7513068607523863,2.9167152725451304,-0.18004415262624263
2021-01-04,6918,押し目,zone,off,B: 1-2億,7,3590.0,3362.2903422817844,4210.0,time,6,2.722765499771788,3.7767392416189316,0.0
2021-01-04,6918,押し目,immediate,off,B: 1-2億,7,3640.0,3362.2903422817844,4335.0,time,6,2.5026137215047726,2.9167152725451304,-0.18004415262624263
2021-01-04,6920,高値ブレイク,immediate,on,E: 20億以上,4,12660.0,11323.920694609698,14299.206946096985,partial_then_stop,7,1.1134392395285744,2.267829452769544,0.0
2021-01-04,6920,高値ブレイク,immediate,off,E: 20億以上,4,12660.0,11323.920694609698,14299.206946096985,stop,7,1.2268784790571488,2.267829452769544,0.0
2021-01-04,8698,材料反応,immediate,on,E: 20億以上,9,419.0,394.05830394547326,394.05830394547326,stop,1,-1.0,0.0,-1.0023376094931873
2021-01-04,8698,材料反応,immediate,off,E: 20億以上,9,419.0,394.05830394547326,394.05830394547326,stop,1,-1.0,0.0,-1.0023376094931873
2021-01-04,9969,材料反応,zone,on,B: 1-2億,6,294.0,277.07320315439745,326.09804731596194,partial_then_stop,5,1.44814298324555,4.489922144941687,0.0
2021-01-04,9969,材料反応,immediate,on,B: 1-2億,6,298.0,277.07320315439745,326.09804731596194,partial_then_stop,6,1.1713413314820398,3.4405647711503304,-0.19114248728612945
2021-01-04,9969,材料反応,zone,off,B: 1-2億,6,294.0,277.07320315439745,326.09804731596194,stop,5,1.8962859664910998,4.489922144941687,0.0
2021-01-04,9969,材料反応,immediate,off,B: 1-2億,6,298.0,277.07320315439745,326.09804731596194,stop,6,1.3426826629640796,3.4405647711503304,-0.19114248728612945
2021-01-04,7782,材料反応,immediate,on,B: 1-2億,7,765.0,605.1398218812346,605.1398218812346,stop,19,-1.0,0.13762026452676338,-1.0008746511037336
2021-01-04,7782,材料反応,immediate,off,B: 1-2億,7,765.0,605.1398218812346,605.1398218812346,stop,19,-1.0,0.13762026452676338,-1.0008746511037336
2021-01-04,9467,材料反応,immediate,on,C: 2-5億,7,1278.3333740234375,1094.4008910783646,1223.3333740234375,time,20,-0.2990227670466692,0.5436777582666713,-0.7520877868252748
2021-01-04,9467,材料反応,immediate,off,C: 2-5億,7,1278.3333740234375,1094.4008910783646,1223.3333740234375,time,20,-0.2990227670466692,0.5436777582666713,-0.7520877868252748
2021-01-04,7610,材料反応,immediate,on,C: 2-5億,8,113.0,107.05180877403637,107.05180877403637,stop,4,-1.0,0.0,-1.1768283389150753
2021-01-04,7610,材料反応,immediate,off,C: 2-5億,8,113.0,107.05180877403637,107.05180877403637,stop,4,-1.0,0.0,-1.1768283389150753
2021-01-12,167A,材料反応,immediate,on,D: 5-20億,9,3360.0,3180.6036387488466,3484.054581232699,partial_then_stop,4,0.8457555670792668,1.895244684054672,0.0
2021-01-12,167A,材料反応,immediate,off,D: 5-20億,9,3360.0,3180.6036387488466,3484.054581232699,stop,4,0.6915111341585336,1.895244684054672,0.0
2021-01-12,1833,高値ブレイク,immediate,on,B: 1-2億,3,2695.0,2477.1005854806112,2633.0,time,10,-0.28453495451904126,0.2019280322393196,-0.3671418767987629
2021-01-12,1833,高値ブレイク,immediate,off,B: 1-2億,3,2695.0,2477.1005854806112,2633.0,time,10,-0.28453495451904126,0.2019280322393196,-0.3671418767987629
2021-01-12,2130,材料反応,zone,on,C: 2-5億,6,2650.0,2462.731983590763,2462.731983590763,stop,11,-1.0,0.8170108432485813,-1.0145886288707873
2021-01-12,2130,材料反応,immediate,on,C: 2-5億,6,2766.0,2462.731983590763,2462.731983590763,stop,12,-1.0,0.12200429322580233,-1.0090084791106895
2021-01-12,2130,材料反応,zone,off,C: 2-5億,6,2650.0,2462.731983590763,2462.731983590763,stop,11,-1.0,0.8170108432485813,-1.0145886288707873
2021-01-12,2130,材料反応,immediate,off,C: 2-5億,6,2766.0,2462.731983590763,2462.731983590763,stop,12,-1.0,0.12200429322580233,-1.0090084791106895
2021-01-12,2154,押し目,immediate,on,B: 1-2億,6,1215.0,1169.3142967425313,1169.3142967425313,stop,2,-1.0,0.30644159992680575,-1.2476550854162807
2021-01-12,2154,押し目,immediate,off,B: 1-2億,6,1215.0,1169.3142967425313,1169.3142967425313,stop,2,-1.0,0.30644159992680575,-1.2476550854162807
2021-01-12,2181,押し目,zone,on,D: 5-20億,5,187.5,179.37616550260526,196.60000610351562,partial_then_time,6,1.0600807172052766,1.2063272651480788,-0.5416154031566527
2021-01-12,2181,押し目,immediate,on,D: 5-20億,5,192.39999389648438,179.37616550260526,190.0,time,6,-0.18427714370164108,0.0,-0.7140748105479892
2021-01-12,2181,押し目,zone,off,D: 5-20億,5,187.5,179.37616550260526,196.60000610351562,time,6,1.120161434410553,1.2063272651480788,-0.5416154031566527
2021-01-12,2181,押し目,immediate,off,D: 5-20億,5,192.39999389648438,179.37616550260526,190.0,time,6,-0.18427714370164108,0.0,-0.7140748105479892
2021-01-12,2281,高値ブレイク,zone,on,C: 2-5億,2,3325.0,3156.710396588992,3156.710396588992,stop,7,-1.0,0.47537101745149796,-1.099295477856589
2021-01-12,2281,高値ブレイク,immediate,on,C: 2-5億,2,3365.0,3156.710396588992,3156.710396588992,stop,8,-1.0,0.19204030995762125,-1.0802267435116195
2021-01-12,2281,高値ブレイク,zone,off,C: 2-5億,2,3325.0,3156.710396588992,3156.710396588992,stop,7,-1.0,0.47537101745149796,-1.099295477856589
2021-01-12,2281,高値ブレイク,immediate,off,C: 2-5億,2,3365.0,3156.710396588992,3156.710396588992,stop,8,-1.0,0.19204030995762125,-1.0802267435116195
2021-01-12,2282,押し目,zone,on,D: 5-20億,5,4545.0,4438.179096072861,4545.0,partial_then_stop,2,0.5,1.076568309873507,-0.09361463564117453
2021-01-12,2282,押し目,immediate,on,D: 5-20億,5,4610.0,4438.179096072861,4438.179096072861,stop,4,-1.0,0.29100068069251156,-1.1640027227700462
2021-01-12,2282,押し目,zone,off,D: 5-20億,5,4545.0,4438.179096072861,4438.179096072861,stop,3,-1.0,1.076568309873507,-1.2637975811558562
2021-01-12,2282,押し目,immediate,off,D: 5-20億,5,4610.0,4438.179096072861,4438.179096072861,stop,4,-1.0,0.29100068069251156,-1.1640027227700462
2021-01-12,2303,押し目,immediate,on,D: 5-20億,6,1687.5,1550.6711326814595,1550.6711326814595,stop,2,-1.0,0.0,-1.2058858867542661
2021-01-12,2303,押し目,immediate,off,D: 5-20億,6,1687.5,1550.6711326814595,1550.6711326814595,stop,2,-1.0,0.0,-1.2058858867542661
2021-01-12,2531,押し目,immediate,on,C: 2-5億,6,1258.0,1208.333095003679,1250.0,time,6,-0.16107305258084034,0.9060359207672269,-0.24160957887126053
2021-01-12,2531,押し目,immediate,off,C: 2-5億,6,1258.0,1208.333095003679,1250.0,time,6,-0.16107305258084034,0.9060359207672269,-0.24160957887126053
2021-01-12,2760,材料反応,immediate,on,B: 1-2億,6,1118.3333740234375,1046.4812709287555,1198.8863002594578,partial_then_stop,4,1.0605467534462627,2.2035994095327154,0.0
2021-01-12,2760,材料反応,immediate,off,B: 1-2億,6,1118.3333740234375,1046.4812709287555,1198.8863002594578,stop,4,1.1210935068925256,2.2035994095327154,0.0
2021-01-12,2810,押し目,zone,on,D: 5-20億,7,3816.0,3737.690474865139,3816.0,partial_then_stop,4,0.5,1.0726664458166388,-0.4597141910642738
2021-01-12,2810,押し目,immediate,on,D: 5-20億,7,3860.0,3737.690474865139,3737.690474865139,stop,6,-1.0,0.3270391243518868,-1.349036387951533
2021-01-12,2810,押し目,zone,off,D: 5-20億,7,3816.0,3737.690474865139,3737.690474865139,stop,5,-1.0,1.0726664458166388,-1.545150475521587
2021-01-12,2810,押し目,immediate,off,D: 5-20億,7,3860.0,3737.690474865139,3737.690474865139,stop,6,-1.0,0.3270391243518868,-1.349036387951533
2021-01-12,3110,材料反応,zone,on,C: 2-5億,7,953.7044924838588,914.4817969935435,976.2269549031523,partial_then_stop,18,0.7871100792251102,2.302123971526556,-0.9103018555334836
2021-01-12,3110,材料反応,immediate,on,C: 2-5億,7,965.0,914.4817969935435,976.2269549031523,partial_then_stop,19,0.6111179162659196,1.5637927578283695,-0.9303577166827008
2021-01-12,3110,材料反応,zone,off,C: 2-5億,7,953.7044924838588,914.4817969935435,976.2269549031523,stop,18,0.5742201584502205,2.302123971526556,-0.9103018555334836
2021-01-12,3110,材料反応,immediate,off,C: 2-5億,7,965.0,914.4817969935435,976.2269549031523,stop,19,0.22223583253183923,1.5637927578283695,-0.9303577166827008
2021-01-12,3132,材料反応,immediate,on,C: 2-5億,8,686.0,657.8952873047533,734.7629277353616,partial_then_stop,13,1.3675222597740482,3.7953309883775876,0.0
2021-01-12,3132,材料反応,immediate,off,C: 2-5億,8,686.0,657.8952873047533,734.7629277353616,stop,13,1.7350445195480966,3.7953309883775876,0.0
2021-01-12,3288,高値ブレイク,immediate,on,D: 5-20億,4,4085.0,3704.3957934369246,4105.0,time,10,0.05254802667738122,0.6831243468059559,-0.05254802667738122
2021-01-12,3288,高値ブレイク,immediate,off,D: 5-20億,4,4085.0,3704.3957934369246,4105.0,time,10,0.05254802667738122,0.6831243468059559,-0.05254802667738122
2021-01-12,3393,材料反応,zone,on,B: 1-2億,9,1029.0,964.8413331603053,1029.0,partial_then_stop,3,0.5,1.808017618100371,-0.8728360914967308
2021-01-12,3393,材料反応,immediate,on,B: 1-2億,9,1041.0,964.8413331603053,1041.0,partial_then_stop,4,0.5,1.365570122424913,-0.8928727723547508
2021-01-12,3393,材料反応,zone,off,B: 1-2億,9,1029.0,964.8413331603053,977.6199974045807,stop,3,-0.8008271544013876,1.808017618100371,-0.8728360914967308
2021-01-12,3393,材料反応,immediate,off,B: 1-2億,9,1041.0,964.8413331603053,977.6199974045807,stop,4,-0.8322099798415201,1.365570122424913,-0.8928727723547508
2021-01-12,3542,材料反応,immediate,on,C: 2-5億,7,2174.0,2008.263225977069,2273.948389656035,partial_then_stop,7,0.80152749818277,2.5703408462690325,0.0
2021-01-12,3542,材料反応,immediate,off,C: 2-5億,7,2174.0,2008.263225977069,2273.948389656035,stop,7,0.6030549963655402,2.5703408462690325,0.0
2021-01-12,3558,材料反応,immediate,on,D: 5-20億,8,2379.0,2187.190313579319,2187.190313579319,stop,3,-1.0,0.39622607918410985,-1.1626107323428487
2021-01-12,3558,材料反応,immediate,off,D: 5-20億,8,2379.0,2187.190313579319,2187.190313579319,stop,3,-1.0,0.39622607918410985,-1.1626107323428487
2021-01-12,3563,押し目,zone,on,E: 20億以上,6,1785.0,1697.3914200990264,1942.5,partial_then_time,6,1.3988845623227006,2.111665321012058,0.0
2021-01-12,3563,押し目,immediate,on,E: 20億以上,6,1812.5,1697.3914200990264,1930.0,partial_then_time,6,1.0103876709324522,1.1076498390448963,-0.23890486724497761
2021-01-12,3563,押し目,zone,off,E: 20億以上,6,1785.0,1697.3914200990264,1942.5,time,6,1.797769124645401,2.111665321012058,0.0
2021-01-12,3563,押し目,immediate,off,E: 20億以上,6,1812.5,1697.3914200990264,1930.0,time,6,1.0207753418649044,1.1076498390448963,-0.23890486724497761
2021-01-12,3645,材料反応,zone,on,D: 5-20億,8,525.6107100426062,465.0442840170425,465.0442840170425,stop,12,-1.0,0.13851386829153237,-1.0089865632291524
2021-01-12,3645,材料反応,immediate,on,D: 5-20億,8,550.5,465.0442840170425,465.0442840170425,stop,13,-1.0,0.2808472168764737,-1.006369193807364
2021-01-12,3645,材料反応,zone,off,D: 5-20億,8,525.6107100426062,465.0442840170425,465.0442840170425,stop,12,-1.0,0.13851386829153237,-1.0089865632291524
2021-01-12,3645,材料反応,immediate,off,D: 5-20億,8,550.5,465.0442840170425,465.0442840170425,stop,13,-1.0,0.2808472168764737,-1.006369193807364
2021-01-12,3922,材料反応,immediate,on,D: 5-20億,7,3790.0,3519.606849287726,4209.102739315895,partial_then_stop,6,1.2749877136530414,3.7907764945226203,0.0
2021-01-12,3922,材料反応,immediate,off,D: 5-20億,7,3790.0,3519.606849287726,4209.102739315895,stop,6,1.5499754273060828,3.7907764945226203,0.0
2021-01-12,3932,材料反応,immediate,on,C: 2-5億,7,4290.0,4092.6198676555355,4529.298014833034,partial_then_stop,14,1.1061856682095426,3.2931379277101245,-0.050663660426309605
2021-01-12,3932,材料反応,immediate,off,C: 2-5億,7,4290.0,4092.6198676555355,4529.298014833034,stop,14,1.2123713364190851,3.2931379277101245,-0.050663660426309605
2021-01-12,4022,材料反応,immediate,on,B: 1-2億,8,497.0,473.8708317782926,497.0,partial_then_stop,4,0.5,1.9455952574103457,-0.21617725082337175
2021-01-12,4022,材料反応,immediate,off,B: 1-2億,8,497.0,473.8708317782926,495.062476674389,stop,4,-0.08376969318734773,1.9455952574103457,-0.21617725082337175
2021-01-12,4113,材料反応,immediate,on,C: 2-5億,7,2878.0,2647.5401011285758,3593.1015169286384,partial_then_stop,8,2.051466264696229,4.434610988743788,-0.13885279025420863
2021-01-12,4113,材料反応,immediate,off,C: 2-5億,7,2878.0,2647.5401011285758,3593.1015169286384,stop,8,3.1029325293924575,4.434610988743788,-0.13885279025420863
2021-01-12,4186,高値ブレイク,immediate,on,D: 5-20億,3,2593.333251953125,2309.9645432410694,2496.666748046875,time,10,-0.3411333041873632,0.30584445417698247,-0.3881868273316522
2021-01-12,4186,高値ブレイク,immediate,off,D: 5-20億,3,2593.333251953125,2309.9645432410694,2496.666748046875,time,10,-0.3411333041873632,0.30584445417698247,-0.3881868273316522
2021-01-12,4187,材料反応,immediate,on,D: 5-20億,10,3870.0,3632.1936529030727,3870.0,partial_then_stop,4,0.5,1.7030664023232582,-0.23128062253772644
2021-01-12,4187,材料反応,immediate,off,D: 5-20億,10,3870.0,3632.1936529030727,3857.9047935460912,stop,4,-0.050861579606951715,1.7030664023232582,-0.23128062253772644
2021-01-12,4245,押し目,zone,on,C: 2-5億,6,1156.0,1060.8044056722129,1120.0,time,6,-0.3781687614244115,0.2626171954336191,-0.5882625177713068
2021-01-12,4245,押し目,immediate,on,C: 2-5億,6,1181.0,1060.8044056722129,1132.0,time,6,-0.4076688523738348,0.016639544994850403,-0.6739015722914413
2021-01-12,4245,押し目,zone,off,C: 2-5億,6,1156.0,1060.8044056722129,1120.0,time,6,-0.3781687614244115,0.2626171954336191,-0.5882625177713068
2021-01-12,4245,押し目,immediate,off,C: 2-5億,6,1181.0,1060.8044056722129,1132.0,time,6,-0.4076688523738348,0.016639544994850403,-0.6739015722914413
2021-01-12,4274,押し目,immediate,on,D: 5-20億,5,1481.0,1274.3243819654901,1413.0,time,6,-0.3290180072844666,0.0,-0.8999610199251586
2021-01-12,4274,押し目,immediate,off,D: 5-20億,5,1481.0,1274.3243819654901,1413.0,time,6,-0.3290180072844666,0.0,-0.8999610199251586
2021-01-12,4275,材料反応,zone,on,B: 1-2億,9,795.4697507283698,739.987900291348,739.987900291348,stop,11,-1.0,0.550274531781982,-1.1619971255564057
2021-01-12,4275,材料反応,immediate,on,B: 1-2億,9,813.0,739.987900291348,739.987900291348,stop,12,-1.0,0.26023083948849196,-1.1231015177924388
2021-01-12,4275,材料反応,zone,off,B: 1-2億,9,795.4697507283698,739.987900291348,739.987900291348,stop,11,-1.0,0.550274531781982,-1.1619971255564057
2021-01-12,4275,材料反応,immediate,off,B: 1-2億,9,813.0,739.987900291348,739.987900291348,stop,12,-1.0,0.26023083948849196,-1.1231015177924388
2021-01-12,4293,押し目,zone,on,C: 2-5億,6,411.0,390.8026763951276,464.0,partial_then_time,6,1.8120550285983015,4.15896688310405,0.0
2021-01-12,4293,押し目,immediate,on,C: 2-5億,6,428.0,390.8026763951276,432.0,time,6,0.10753461841744036,0.16130192762616052,-0.45702212827412153
2021-01-12,4293,押し目,zone,off,C: 2-5億,6,411.0,390.8026763951276,464.0,time,6,2.624110057196603,4.15896688310405,0.0
2021-01-12,4293,押し目,immediate,off,C: 2-5億,6,428.0,390.8026763951276,432.0,time,6,0.10753461841744036,0.16130192762616052,-0.45702212827412153
2021-01-12,4326,押し目,zone,on,C: 2-5億,7,1149.0,1089.6114499555888,1170.0,time,6,0.35360351421774133,0.488309614872119,-0.43779482712672735
2021-01-12,4326,押し目,immediate,on,C: 2-5億,7,1151.0,1089.6114499555888,1146.0,time,6,-0.08144841336670727,0.48869048020024364,-0.45611111485356076
2021-01-12,4326,押し目,zone,off,C: 2-5億,7,1149.0,1089.6114499555888,1170.0,time,6,0.35360351421774133,0.488309614872119,-0.43779482712672735
2021-01-12,4326,押し目,immediate,off,C: 2-5億,7,1151.0,1089.6114499555888,1146.0,time,6,-0.08144841336670727,0.48869048020024364,-0.45611111485356076
2021-01-12,4401,押し目,zone,on,C: 2-5億,8,1799.0,1712.1118805862932,1806.0,time,6,0.08056337330389651,0.1726357999369211,-0.6560160397603002
2021-01-12,4401,押し目,immediate,on,C: 2-5億,8,1835.0,1712.1118805862932,1789.0,time,6,-0.374324224501634,0.2848119099468954,-0.7567859321446079
2021-01-12,4401,押し目,zone,off,C: 2-5億,8,1799.0,1712.1118805862932,1806.0,time,6,0.08056337330389651,0.1726357999369211,-0.6560160397603002
2021-01-12,4401,押し目,immediate,off,C: 2-5億,8,1835.0,1712.1118805862932,1789.0,time,6,-0.374324224501634,0.2848119099468954,-0.7567859321446079
2021-01-12,4431,押し目,zone,on,C: 2-5億,6,2526.566975392944,2426.3732098428222,2526.566975392944,partial_then_stop,2,0.5,1.2319431646204415,-1.33807702162743
2021-01-12,4431,押し目,immediate,on,C: 2-5億,6,2530.0,2426.3732098428222,2530.0,partial_then_stop,3,0.5,1.1580017080331049,-1.3268769571212662
2021-01-12,4431,押し目,zone,off,C: 2-5億,6,2526.566975392944,2426.3732098428222,2426.3732098428222,stop,2,-1.0,1.2319431646204415,-1.33807702162743
2021-01-12,4431,押し目,immediate,off,C: 2-5億,6,2530.0,2426.3732098428222,2426.3732098428222,stop,3,-1.0,1.1580017080331049,-1.3268769571212662
2021-01-12,4434,材料反応,immediate,on,C: 2-5億,9,4895.0,4527.78649720319,5701.797458047852,partial_then_stop,14,1.598540020863935,4.12566528316987,-0.7080349660885586
2021-01-12,4434,材料反応,immediate,off,C: 2-5億,9,4895.0,4527.78649720319,5701.797458047852,stop,14,2.19708004172787,4.12566528316987,-0.7080349660885586
2021-01-12,4516,材料反応,immediate,on,D: 5-20億,6,7370.0,7139.891455949071,7139.891455949071,stop,1,-1.0,0.0,-1.0864437956057331
2021-01-12,4516,材料反応,immediate,off,D: 5-20億,6,7370.0,7139.891455949071,7139.891455949071,stop,1,-1.0,0.0,-1.0864437956057331
2021-01-12,4563,材料反応,zone,on,E: 20億以上,5,1338.0,1220.920032636943,1220.920032636943,stop,5,-1.0,0.06832936650206389,-1.1188933764712963
2021-01-12,4563,材料反応,immediate,on,E: 20億以上,5,1329.0,1220.920032636943,1220.920032636943,stop,6,-1.0,0.3423391115183389,-1.128793827168577
2021-01-12,4563,材料反応,zone,off,E: 20億以上,5,1338.0,1220.920032636943,1220.920032636943,stop,5,-1.0,0.06832936650206389,-1.1188933764712963
