ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
6506.T,6506,安川電機,Prime,電気機器,,2026-09-07,2610.0,4661.0,18010439845.0,3623900.0,14389905300.0,True,True,True,True,True,True
8053.T,8053,住友商事,Prime,卸売業,,2026-09-07,2610.0,1871.5,17631829400.0,9903835.0,18389171850.0,True,True,True,True,True,True
2802.T,2802,味の素,Prime,食料品,,2026-09-07,2610.0,5219.0,16372410455.0,3029425.0,18552501200.0,True,True,True,True,True,True
6330.T,6330,東洋エンジニアリング,Prime,建設業,,2026-09-07,2610.0,2657.0,16302604975.0,6377435.0,20139794300.0,True,True,True,True,True,True
4755.T,4755,楽天グループ,Prime,サービス業,,2026-09-07,2610.0,742.2000122070312,16279522141.35559,21277035.0,8945439867.126465,True,True,True,True,True,True
4519.T,4519,中外製薬,Prime,医薬品,,2026-09-07,2610.0,6564.0,15984870590.0,2303565.0,22611667200.0,True,True,True,True,True,True
9434.T,9434,ソフトバンク,Prime,情報・通信業,,2026-09-07,1881.0,238.60000610351562,15924703377.271805,67525655.0,12346118715.820312,True,True,True,True,True,True
8750.T,8750,第一生命ホールディングス,Prime,保険業,,2026-09-07,2610.0,1868.0,15758127157.5,8576980.0,11559557600.0,True,True,True,True,True,True
5411.T,5411,ＪＦＥホールディングス,Prime,鉄鋼,,2026-09-07,2610.0,1872.0,15756405420.0,8544530.0,8590233600.0,True,True,True,True,True,True
4568.T,4568,第一三共,Prime,医薬品,,2026-09-07,2610.0,2735.5,15655851705.0,5557390.0,12297713800.0,True,True,True,True,True,True
6963.T,6963,ローム,Prime,電気機器,,2026-09-07,2610.0,5243.0,15650781435.0,3214200.0,20267340800.0,True,True,True,True,True,True
8309.T,8309,三井住友トラストグループ,Prime,銀行業,,2026-09-07,2610.0,1782.0,15428555187.5,8823895.0,10470853800.0,True,True,True,True,True,True
8630.T,8630,ＳＯＭＰＯホールディングス,Prime,保険業,,2026-09-07,2610.0,6782.0,15270750540.0,2239530.0,12789495600.0,True,True,True,True,True,True
7832.T,7832,バンダイナムコホールディングス,Prime,その他製品,,2026-09-07,2610.0,5344.0,15105583300.0,2746235.0,18505203200.0,True,True,True,True,True,True
8015.T,8015,豊田通商,Prime,卸売業,,2026-09-07,2610.0,7680.0,14973282025.0,2021415.0,12926208000.0,True,True,True,True,True,True
6971.T,6971,京セラ,Prime,電気機器,,2026-09-07,2610.0,3544.0,14939854085.0,4074705.0,9515994400.0,True,True,True,True,True,True
8802.T,8802,三菱地所,Prime,不動産業,,2026-09-07,2610.0,3664.0,14835258200.0,3995475.0,9019302400.0,True,True,True,True,True,True
8801.T,8801,三井不動産,Prime,不動産業,,2026-09-07,2610.0,1493.0,14422429590.0,9676630.0,12388316800.0,True,True,True,True,True,True
5108.T,5108,ブリヂストン,Prime,ゴム製品,,2026-09-07,2610.0,3920.0,14333442270.0,3473765.0,9397024000.0,True,True,True,True,True,True
6305.T,6305,日立建機,Prime,機械,,2026-09-07,2610.0,6026.0,14311834225.0,2501910.0,6806969600.0,True,True,True,True,True,True
7751.T,7751,キヤノン,Prime,電気機器,,2026-09-07,2610.0,4502.0,14027470785.0,3041835.0,15689019800.0,True,True,True,True,True,True
8604.T,8604,野村ホールディングス,Prime,証券、商品先物取引業,,2026-09-07,2610.0,1656.0,14020869477.5,8822675.0,9326923200.0,True,True,True,True,True,True
8267.T,8267,イオン,Prime,小売業,,2026-09-07,2610.0,1389.0,13980076047.5,10160625.0,11076302700.0,True,True,True,True,True,True
4503.T,4503,アステラス製薬,Prime,医薬品,,2026-09-07,2610.0,2303.0,13943994390.0,5879225.0,7712286400.0,True,True,True,True,True,True
7532.T,7532,パン・パシフィック・インターナショナルホールディングス,Prime,小売業,,2026-09-07,2610.0,769.4000244140625,13718608291.64093,16748925.0,13979075163.574219,True,True,True,True,True,True
4661.T,4661,オリエンタルランド,Prime,サービス業,,2026-09-07,2610.0,3092.0,13502318857.5,4495180.0,13398254400.0,True,True,True,True,True,True
6326.T,6326,クボタ,Prime,機械,,2026-09-07,2610.0,2917.0,13289982102.5,4700610.0,14877283400.0,True,True,True,True,True,True
4578.T,4578,大塚ホールディングス,Prime,医薬品,,2026-09-07,2610.0,11730.0,13246165575.0,1084575.0,10935879000.0,True,True,True,True,True,True
6902.T,6902,デンソー,Prime,輸送用機器,,2026-09-07,2610.0,1927.0,13155582752.5,6821650.0,8286100000.0,True,True,True,True,True,True
7272.T,7272,ヤマハ発動機,Prime,輸送用機器,,2026-09-07,2610.0,1848.5,13151248477.5,6851640.0,7617483650.0,True,True,True,True,True,True
7269.T,7269,スズキ,Prime,輸送用機器,,2026-09-07,2610.0,2055.0,13113059170.0,6233155.0,9080839500.0,True,True,True,True,True,True
6178.T,6178,日本郵政,Prime,サービス業,,2026-09-07,2610.0,2497.0,12868082515.0,5291480.0,7817108200.0,True,True,True,True,True,True
3563.T,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,Prime,小売業,,2026-09-07,2326.0,5718.0,12795057135.0,2201985.0,26677900800.0,True,True,True,True,True,True
6526.T,6526,ソシオネクスト,Prime,電気機器,,2026-09-07,956.0,1996.5,12640329727.5,6340940.0,9126400800.0,True,True,True,True,True,True
8473.T,8473,ＳＢＩホールディングス,Prime,証券、商品先物取引業,,2026-09-07,2610.0,3364.0,12599022755.0,3882365.0,10293840000.0,True,True,True,True,True,True
4543.T,4543,テルモ,Prime,精密機器,,2026-09-07,2610.0,2373.5,12384760280.0,4857665.0,10257317600.0,True,True,True,True,True,True
7201.T,7201,日産自動車,Prime,輸送用機器,,2026-09-07,2610.0,316.6000061035156,12222175200.766754,37444800.0,8709127947.897339,True,True,True,True,True,True
3350.T,3350,メタプラネット,Standard,卸売業,,2026-09-07,2610.0,271.0,12145824245.0,41256625.0,11260619100.0,True,True,True,True,True,True
6890.T,6890,フェローテック,Standard,電気機器,,2026-09-07,2610.0,9640.0,12100382000.0,1329370.0,8149656000.0,True,True,True,True,True,True
4452.T,4452,花王,Prime,化学,,2026-09-07,2610.0,3455.0,11774813115.0,3286710.0,6868540000.0,True,True,True,True,True,True
4307.T,4307,野村総合研究所,Prime,情報・通信業,,2026-09-07,2610.0,4950.0,11605922970.0,2289125.0,13401135000.0,True,True,True,True,True,True
9503.T,9503,関西電力,Prime,電気・ガス業,,2026-09-07,2610.0,2965.5,11596482692.5,4296290.0,10232457750.0,True,True,True,True,True,True
2502.T,2502,アサヒグループホールディングス,Prime,食料品,,2026-09-07,2610.0,1628.0,11530241252.5,6882930.0,8614399200.0,True,True,True,True,True,True
6383.T,6383,ダイフク,Prime,機械,,2026-09-07,2610.0,5812.0,11507037325.0,1942305.0,9221900400.0,True,True,True,True,True,True
3659.T,3659,ネクソン,Prime,情報・通信業,,2026-09-07,2610.0,3051.0,11319207287.5,3742905.0,7952126400.0,True,True,True,True,True,True
7453.T,7453,良品計画,Prime,小売業,,2026-09-07,2610.0,4223.0,11113641395.0,2569690.0,8607318600.0,True,True,True,True,True,True
9843.T,9843,ニトリホールディングス,Prime,小売業,,2026-09-07,2610.0,3216.0,10989430132.5,3576690.0,9373353600.0,True,True,True,True,True,True
1812.T,1812,鹿島建設,Prime,建設業,,2026-09-07,2610.0,5016.0,10965070760.0,2250385.0,5852668800.0,True,True,True,True,True,True
7733.T,7733,オリンパス,Prime,精密機器,,2026-09-07,2610.0,2017.0,10716604605.0,5072830.0,7953837800.0,True,True,True,True,True,True
4689.T,4689,ＬＩＮＥヤフー,Prime,情報・通信業,,2026-09-07,2610.0,521.5,10706128438.895721,20328505.0,7028203350.0,True,True,True,True,True,True
3099.T,3099,三越伊勢丹ホールディングス,Prime,小売業,,2026-09-07,2610.0,3207.0,10490781215.0,2984050.0,5696273400.0,True,True,True,True,True,True
7270.T,7270,ＳＵＢＡＲＵ,Prime,輸送用機器,,2026-09-07,2610.0,2640.5,10481467987.5,4005190.0,6730370450.0,True,True,True,True,True,True
3905.T,3905,データセクション,Growth,情報・通信業,,2026-09-07,2610.0,1577.0,10307867680.0,6040970.0,3796942900.0,True,True,True,True,True,True
6787.T,6787,メイコー,Prime,電気機器,,2026-09-07,2610.0,19930.0,10077385500.0,553430.0,7288401000.0,True,True,True,True,True,True
7911.T,7911,ＴＯＰＰＡＮホールディングス,Prime,その他製品,,2026-09-07,2610.0,5246.0,10027306550.0,1946740.0,7946640800.0,True,True,True,True,True,True
9020.T,9020,東日本旅客鉄道,Prime,陸運業,,2026-09-07,2610.0,3478.0,9917146175.0,2814755.0,8081480800.0,True,True,True,True,True,True
5020.T,5020,ＥＮＥＯＳホールディングス,Prime,石油・石炭製品,,2026-09-07,2610.0,1369.0,9908293195.0,7489830.0,7764420400.0,True,True,True,True,True,True
8830.T,8830,住友不動産,Prime,不動産業,,2026-09-07,2610.0,3211.0,9906884935.0,2960955.0,6440302700.0,True,True,True,True,True,True
4751.T,4751,サイバーエージェント,Prime,サービス業,,2026-09-07,2610.0,1255.0,9891085087.5,7713050.0,6796578000.0,True,True,True,True,True,True
6594.T,6594,ニデック,Prime,電気機器,,2026-09-07,2610.0,2812.0,9847935885.0,3703455.0,26704158000.0,True,True,True,True,True,True
5101.T,5101,横浜ゴム,Prime,ゴム製品,,2026-09-07,2610.0,7110.0,9782840560.0,1311590.0,5599836000.0,True,True,True,True,True,True
9766.T,9766,コナミグループ,Prime,情報・通信業,,2026-09-07,2610.0,20775.0,9682883925.0,444840.0,10231687500.0,True,True,True,True,True,True
9697.T,9697,カプコン,Prime,情報・通信業,,2026-09-07,2610.0,4310.0,9656888690.0,2293090.0,26939224000.0,True,True,True,True,True,True
6504.T,6504,富士電機,Prime,電気機器,,2026-09-07,2610.0,13395.0,9567103700.0,684375.0,6677407500.0,True,True,True,True,True,True
4911.T,4911,資生堂,Prime,化学,,2026-09-07,2610.0,3380.0,9500814075.0,2659035.0,7034118000.0,True,True,True,True,True,True
6315.T,6315,ＴＯＷＡ,Prime,機械,,2026-09-07,2610.0,2309.0,9362309250.0,3955755.0,6084676800.0,True,True,True,True,True,True
6479.T,6479,ミネベアミツミ,Prime,電気機器,,2026-09-07,2610.0,3468.0,9087822305.0,2616630.0,8760514800.0,True,True,True,True,True,True
6645.T,6645,オムロン,Prime,電気機器,,2026-09-07,2610.0,6290.0,9072126235.0,1367880.0,5098045000.0,True,True,True,True,True,True
2413.T,2413,エムスリー,Prime,サービス業,,2026-09-07,2610.0,1703.5,8997174995.0,5244000.0,6362742850.0,True,True,True,True,True,True
7003.T,7003,三井Ｅ＆Ｓ,Prime,機械,,2026-09-07,2610.0,4500.0,8934879590.0,2088900.0,9891450000.0,True,True,True,True,True,True
2503.T,2503,キリンホールディングス,Prime,食料品,,2026-09-07,2610.0,2871.5,8860122850.0,2930600.0,5746445800.0,True,True,True,True,True,True
4385.T,4385,メルカリ,Prime,情報・通信業,,2026-09-07,2012.0,4340.0,8803376095.0,1918900.0,7080710000.0,True,True,True,True,True,True
336A.T,336A,ダイナミックマッププラットフォーム,Growth,情報・通信業,,2026-09-07,355.0,1449.0,8761478405.0,5990390.0,27846737100.0,True,True,True,True,True,True
4392.T,4392,ＦＩＧ,Prime,情報・通信業,,2026-09-07,2003.0,1048.0,8683560410.0,7413815.0,1802874400.0,True,True,True,True,True,True
4684.T,4684,オービック,Prime,情報・通信業,,2026-09-07,2610.0,4903.0,8641233590.0,1776620.0,9531432000.0,True,True,True,True,True,True
9502.T,9502,中部電力,Prime,電気・ガス業,,2026-09-07,2610.0,2976.0,8634675040.0,3005020.0,6267158400.0,True,True,True,True,True,True
4182.T,4182,三菱瓦斯化学,Prime,化学,,2026-09-07,2610.0,3933.0,8418362780.0,2148660.0,5970294000.0,True,True,True,True,True,True
1925.T,1925,大和ハウス工業,Prime,建設業,,2026-09-07,2610.0,4634.0,8387297810.0,1797260.0,7095580800.0,True,True,True,True,True,True
5334.T,5334,日本特殊陶業,Prime,ガラス・土石製品,,2026-09-07,2610.0,8082.0,8377618195.0,970105.0,8204038200.0,True,True,True,True,True,True
6532.T,6532,ベイカレント,Prime,サービス業,,2026-09-07,2466.0,7403.0,8340590140.0,1081800.0,9629082100.0,True,True,True,True,True,True
6988.T,6988,日東電工,Prime,化学,,2026-09-07,2610.0,3379.0,8291944405.0,2386060.0,6658657400.0,True,True,True,True,True,True
9022.T,9022,東海旅客鉄道,Prime,陸運業,,2026-09-07,2610.0,3795.0,8253206810.0,2119570.0,6634039500.0,True,True,True,True,True,True
8601.T,8601,大和証券グループ本社,Prime,証券、商品先物取引業,,2026-09-07,2610.0,1866.5,8136323260.0,4481825.0,5123542500.0,True,True,True,True,True,True
9735.T,9735,セコム,Prime,サービス業,,2026-09-07,2610.0,6296.0,8046315540.0,1250615.0,5970496800.0,True,True,True,True,True,True
7261.T,7261,マツダ,Prime,輸送用機器,,2026-09-07,2610.0,1162.0,7887292915.0,6602330.0,10158552600.0,True,True,True,True,True,True
6613.T,6613,ＱＤレーザ,Growth,電気機器,,2026-09-07,1366.0,2104.0,7821963530.0,3746180.0,7120988000.0,True,True,True,True,True,True
1801.T,1801,大成建設,Prime,建設業,,2026-09-07,2610.0,12825.0,7745769475.0,609195.0,5858460000.0,True,True,True,True,True,True
5333.T,5333,日本碍子,Prime,ガラス・土石製品,,2026-09-07,2610.0,5316.0,7705670260.0,1401090.0,4564849200.0,True,True,True,True,True,True
3407.T,3407,旭化成,Prime,化学,,2026-09-07,2610.0,1612.5,7699212052.5,4638295.0,4676088750.0,True,True,True,True,True,True
7014.T,7014,名村造船所,Standard,輸送用機器,,2026-09-07,2610.0,5080.0,7653705175.0,1658320.0,13998448000.0,True,True,True,True,True,True
4005.T,4005,住友化学,Prime,化学,,2026-09-07,2610.0,590.4000244140625,7523152167.211304,13266055.0,6686516436.499023,True,True,True,True,True,True
5838.T,5838,楽天銀行,Prime,銀行業,,2026-09-07,826.0,6607.0,7511723455.0,1209165.0,6877226300.0,True,True,True,True,True,True
1802.T,1802,大林組,Prime,建設業,,2026-09-07,2610.0,3018.0,7389085445.0,2459375.0,5527768800.0,True,True,True,True,True,True
8795.T,8795,Ｔ＆Ｄホールディングス,Prime,保険業,,2026-09-07,2610.0,4873.0,7383070270.0,1520275.0,6079067500.0,True,True,True,True,True,True
5201.T,5201,ＡＧＣ,Prime,ガラス・土石製品,,2026-09-07,2610.0,5670.0,7275617220.0,1259325.0,4271778000.0,True,True,True,True,True,True
8697.T,8697,日本取引所グループ,Prime,その他金融業,,2026-09-07,2610.0,2233.5,7250793005.0,3251515.0,7123971600.0,True,True,True,True,True,True
9147.T,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,Prime,陸運業,,2026-09-07,1144.0,5634.0,7183342045.0,1272395.0,3888586800.0,True,True,True,True,True,True
4507.T,4507,塩野義製薬,Prime,医薬品,,2026-09-07,2610.0,2943.0,7161582155.0,2472250.0,10379372400.0,True,True,True,True,True,True
9024.T,9024,西武ホールディングス,Prime,陸運業,,2026-09-07,2610.0,3531.0,7107767865.0,2092560.0,3358687200.0,True,True,True,True,True,True
6269.T,6269,三井海洋開発,Prime,機械,,2026-09-07,2610.0,9720.0,7101639800.0,722570.0,7340544000.0,True,True,True,True,True,True
6324.T,6324,ハーモニック・ドライブ・システムズ,Standard,機械,,2026-09-07,2610.0,5970.0,7065835150.0,1186650.0,5915673000.0,True,True,True,True,True,True
1928.T,1928,積水ハウス,Prime,建設業,,2026-09-07,2610.0,3340.0,7044728265.0,2056990.0,6680000000.0,True,True,True,True,True,True
4188.T,4188,三菱ケミカルグループ,Prime,化学,,2026-09-07,2610.0,1227.0,7009028665.0,5823250.0,4895239200.0,True,True,True,True,True,True
7186.T,7186,横浜フィナンシャルグループ,Prime,銀行業,,2026-09-07,2570.0,1926.5,6963772092.5,3646155.0,6304278600.0,True,True,True,True,True,True
6141.T,6141,ＤＭＧ森精機,Prime,機械,,2026-09-07,2610.0,2928.5,6877810792.5,2206690.0,3857420200.0,True,True,True,True,True,True
6481.T,6481,ＴＨＫ,Prime,機械,,2026-09-07,2610.0,6508.0,6762517155.0,979915.0,4288772000.0,True,True,True,True,True,True
7729.T,7729,東京精密,Prime,精密機器,,2026-09-07,2610.0,17600.0,6638707200.0,370680.0,5024800000.0,True,True,True,True,True,True
4186.T,4186,東京応化工業,Prime,化学,,2026-09-07,2610.0,8479.0,6589773270.0,742435.0,4426885900.0,True,True,True,True,True,True
