ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
285A.T,285A,キオクシアホールディングス,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-31,413.0,49990.0,2199395342250.0,42368150.0,2015546810000.0,True,True,True,True,True,True
5803.T,5803,フジクラ,プライム（内国株式）,非鉄金属,TOPIX Large70,2026-08-31,2605.0,5504.0,347065225035.0,64661300.0,264152921600.0,True,True,True,True,True,True
6857.T,6857,アドバンテスト,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-31,2605.0,33690.0,289853242400.0,8408070.0,315240699000.0,True,True,True,True,True,True
6976.T,6976,太陽誘電,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-31,2605.0,9184.0,246906886410.0,25107935.0,189622966400.0,True,True,True,True,True,True
9984.T,9984,ソフトバンクグループ,プライム（内国株式）,情報・通信業,TOPIX Core30,2026-08-31,2605.0,5200.0,207231942845.0,38012830.0,171121080000.0,True,True,True,True,True,True
6981.T,6981,村田製作所,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-31,2605.0,7191.0,197135011185.0,26305770.0,155035802700.0,True,True,True,True,True,True
8035.T,8035,東京エレクトロン,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-31,2605.0,56440.0,169927633050.0,3012685.0,156700016000.0,True,True,True,True,True,True
4062.T,4062,イビデン,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-31,2605.0,20455.0,161362105125.0,8215145.0,127111461000.0,True,True,True,True,True,True
5801.T,5801,古河電気工業,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-31,2605.0,4020.0,134430013865.0,34053525.0,88542510000.0,True,True,True,True,True,True
8306.T,8306,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-31,2605.0,3680.0,128282186340.0,35862200.0,142697520000.0,True,True,True,True,True,True
6920.T,6920,レーザーテック,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-31,2605.0,33640.0,113612732350.0,2942895.0,83020156000.0,True,True,True,True,True,True
6146.T,6146,ディスコ,プライム（内国株式）,機械,TOPIX Large70,2026-08-31,2605.0,58120.0,89947840200.0,1463540.0,96153728000.0,True,True,True,True,True,True
7974.T,7974,任天堂,プライム（内国株式）,その他製品,TOPIX Core30,2026-08-31,2605.0,9044.0,84705835550.0,9999080.0,72522931600.0,True,True,True,True,True,True
7203.T,7203,トヨタ自動車,プライム（内国株式）,輸送用機器,TOPIX Core30,2026-08-31,2605.0,3156.0,84102293150.0,27925900.0,106774107600.0,True,True,True,True,True,True
7011.T,7011,三菱重工業,プライム（内国株式）,機械,TOPIX Core30,2026-08-31,2605.0,3889.0,76522319960.0,18832810.0,84988650400.0,True,True,True,True,True,True
8316.T,8316,三井住友フィナンシャルグループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-31,2605.0,6975.0,74579018090.0,11055885.0,89629447500.0,True,True,True,True,True,True
5016.T,5016,ＪＸ金属,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-31,355.0,3772.0,74111924530.0,19152175.0,62085234000.0,True,True,True,True,True,True
9983.T,9983,ファーストリテイリング,プライム（内国株式）,小売業,TOPIX Core30,2026-08-31,2605.0,72450.0,73080981600.0,962730.0,111630960000.0,True,True,True,True,True,True
6525.T,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-31,695.0,8787.0,71564267110.0,8433430.0,168663828900.0,True,True,True,True,True,True
