ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
285A.T,285A,キオクシアホールディングス,Prime,電気機器,,2026-09-09,420.0,57000.0,1943522858800.0,36271355.0,1753302900000.0,True,True,True,True,True,True
6857.T,6857,アドバンテスト,Prime,電気機器,,2026-09-09,2612.0,32840.0,292346102550.0,8440525.0,337759400000.0,True,True,True,True,True,True
5803.T,5803,フジクラ,Prime,非鉄金属,,2026-09-09,2612.0,5493.0,283531760070.0,52274710.0,276696691800.0,True,True,True,True,True,True
9984.T,9984,ソフトバンクグループ,Prime,情報・通信業,,2026-09-09,2612.0,6810.0,266038291215.0,46348690.0,714259359000.0,True,True,True,True,True,True
6976.T,6976,太陽誘電,Prime,電気機器,,2026-09-09,2612.0,8972.0,248179764180.0,26047990.0,270750735600.0,True,True,True,True,True,True
6981.T,6981,村田製作所,Prime,電気機器,,2026-09-09,2612.0,7128.0,166794370425.0,22417055.0,140240548800.0,True,True,True,True,True,True
4062.T,4062,イビデン,Prime,電気機器,,2026-09-09,2612.0,21420.0,160267778775.0,7812355.0,248412024000.0,True,True,True,True,True,True
8035.T,8035,東京エレクトロン,Prime,電気機器,,2026-09-09,2612.0,53700.0,158020090750.0,2842430.0,190387980000.0,True,True,True,True,True,True
8306.T,8306,三菱ＵＦＪフィナンシャル・グループ,Prime,銀行業,,2026-09-09,2612.0,3601.0,132122515250.0,36267805.0,119550319200.0,True,True,True,True,True,True
5801.T,5801,古河電気工業,Prime,非鉄金属,,2026-09-09,2612.0,4129.0,106068778590.0,26745665.0,153330827900.0,True,True,True,True,True,True
6920.T,6920,レーザーテック,Prime,電気機器,,2026-09-09,2612.0,35280.0,98480848750.0,2783050.0,217956312000.0,True,True,True,True,True,True
6146.T,6146,ディスコ,Prime,機械,,2026-09-09,2612.0,53590.0,78531595550.0,1328890.0,79945562000.0,True,True,True,True,True,True
7974.T,7974,任天堂,Prime,その他製品,,2026-09-09,2612.0,8401.0,75589540720.0,8612515.0,81446854900.0,True,True,True,True,True,True
8316.T,8316,三井住友フィナンシャルグループ,Prime,銀行業,,2026-09-09,2612.0,6801.0,74475203750.0,10844410.0,67787607300.0,True,True,True,True,True,True
278A.T,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,Growth,精密機器,,2026-09-09,433.0,18800.0,73109574250.0,3942920.0,25427000000.0,True,True,True,True,True,True
8411.T,8411,みずほフィナンシャルグループ,Prime,銀行業,,2026-09-09,2612.0,8476.0,71520298665.0,8411875.0,64979558800.0,True,True,True,True,True,True
7203.T,7203,トヨタ自動車,Prime,輸送用機器,,2026-09-09,2612.0,2971.0,70837922287.5,23049325.0,73687039100.0,True,True,True,True,True,True
9983.T,9983,ファーストリテイリング,Prime,小売業,,2026-09-09,2612.0,66860.0,69222431700.0,959205.0,95756892000.0,True,True,True,True,True,True
