ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
285A.T,285A,キオクシアホールディングス,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-25,409.0,51260.0,2306257761050.0,46712415.0,1563532520000.0,True,True,True,True,True,True
5803.T,5803,フジクラ,プライム（内国株式）,非鉄金属,TOPIX Large70,2026-08-25,2601.0,5292.0,336277538225.0,65585390.0,374941904400.0,True,True,True,True,True,True
6857.T,6857,アドバンテスト,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-25,2601.0,34450.0,306456419825.0,9448870.0,306663565000.0,True,True,True,True,True,True
6976.T,6976,太陽誘電,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-25,2601.0,9270.0,235021242215.0,23743250.0,208958778000.0,True,True,True,True,True,True
9984.T,9984,ソフトバンクグループ,プライム（内国株式）,情報・通信業,TOPIX Core30,2026-08-25,2601.0,5087.0,233291146670.0,43646240.0,144767880800.0,True,True,True,True,True,True
8035.T,8035,東京エレクトロン,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-25,2601.0,55410.0,226317939450.0,4087655.0,125764077000.0,True,True,True,True,True,True
6981.T,6981,村田製作所,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,7130.0,205523751100.0,28081115.0,133065764000.0,True,True,True,True,True,True
4062.T,4062,イビデン,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-25,2601.0,19980.0,152845184250.0,8235210.0,141915942000.0,True,True,True,True,True,True
8306.T,8306,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-25,2601.0,3529.0,140851725930.0,39410910.0,71563532300.0,True,True,True,True,True,True
6920.T,6920,レーザーテック,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,34950.0,129531173150.0,3361080.0,74936295000.0,True,True,True,True,True,True
5801.T,5801,古河電気工業,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-25,2601.0,4000.0,129314598417.5,34006535.0,165868800000.0,True,True,True,True,True,True
7203.T,7203,トヨタ自動車,プライム（内国株式）,輸送用機器,TOPIX Core30,2026-08-25,2601.0,3082.0,105415860195.0,34722145.0,57334137800.0,True,True,True,True,True,True
6146.T,6146,ディスコ,プライム（内国株式）,機械,TOPIX Large70,2026-08-25,2601.0,60700.0,105050112550.0,1763040.0,118371070000.0,True,True,True,True,True,True
7974.T,7974,任天堂,プライム（内国株式）,その他製品,TOPIX Core30,2026-08-25,2601.0,8864.0,94380253235.0,11470575.0,59980028800.0,True,True,True,True,True,True
9983.T,9983,ファーストリテイリング,プライム（内国株式）,小売業,TOPIX Core30,2026-08-25,2601.0,72530.0,83398012850.0,1075360.0,40892414000.0,True,True,True,True,True,True
5016.T,5016,ＪＸ金属,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-25,351.0,3820.0,81216031895.0,21416805.0,55099298000.0,True,True,True,True,True,True
8316.T,8316,三井住友フィナンシャルグループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-25,2601.0,6633.0,80235005355.0,11899300.0,45039396600.0,True,True,True,True,True,True
7011.T,7011,三菱重工業,プライム（内国株式）,機械,TOPIX Core30,2026-08-25,2601.0,3946.0,76987707630.0,19115275.0,33861415200.0,True,True,True,True,True,True
8411.T,8411,みずほフィナンシャルグループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-25,2601.0,8208.0,76961736950.0,9293480.0,48235953600.0,True,True,True,True,True,True
6758.T,6758,ソニーグループ,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-25,2601.0,3832.0,69365715045.0,18578385.0,38897482400.0,True,True,True,True,True,True
6501.T,6501,日立製作所,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-25,2601.0,5300.0,67443655550.0,12555365.0,37856840000.0,True,True,True,True,True,True
6525.T,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-25,691.0,8489.0,66356433810.0,8266290.0,44532445100.0,True,True,True,True,True,True
6098.T,6098,リクルートホールディングス,プライム（内国株式）,サービス業,TOPIX Core30,2026-08-25,2601.0,16605.0,63181596875.0,4280335.0,50020902000.0,True,True,True,True,True,True
6861.T,6861,キーエンス,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-25,2601.0,82250.0,62198404850.0,758515.0,27899200000.0,True,True,True,True,True,True
5802.T,5802,住友電気工業,プライム（内国株式）,非鉄金属,TOPIX Large70,2026-08-25,2601.0,2199.5,59464194320.0,26821245.0,37491137350.0,True,True,True,True,True,True
5706.T,5706,三井金属,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-25,2601.0,28330.0,55243544900.0,1879530.0,39877308000.0,True,True,True,True,True,True
6723.T,6723,ルネサスエレクトロニクス,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,3402.0,54513693450.0,15087605.0,36591231600.0,True,True,True,True,True,True
3436.T,3436,ＳＵＭＣＯ,プライム（内国株式）,金属製品,TOPIX Mid400,2026-08-25,2601.0,3543.0,53986990347.5,15568620.0,40762569300.0,True,True,True,True,True,True
6954.T,6954,ファナック,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,6047.0,48931202330.0,7656960.0,25147658900.0,True,True,True,True,True,True
4063.T,4063,信越化学工業,プライム（内国株式）,化学,TOPIX Core30,2026-08-25,2601.0,6005.0,46750015485.0,7763695.0,33931853000.0,True,True,True,True,True,True
7735.T,7735,ＳＣＲＥＥＮホールディングス,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-25,2601.0,13305.0,46433568100.0,3555335.0,26178918000.0,True,True,True,True,True,True
4004.T,4004,レゾナック・ホールディングス,プライム（内国株式）,化学,TOPIX Mid400,2026-08-25,2601.0,16180.0,45903322650.0,3003335.0,25383184000.0,True,True,True,True,True,True
7013.T,7013,ＩＨＩ,プライム（内国株式）,機械,TOPIX Mid400,2026-08-25,2601.0,2696.0,41235960507.5,14786030.0,21326438400.0,True,True,True,True,True,True
6752.T,6752,パナソニック　ホールディングス,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,4311.0,40478540085.0,9504060.0,34181487900.0,True,True,True,True,True,True
5713.T,5713,住友金属鉱山,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-25,2601.0,11250.0,39191587935.0,4133585.0,39139875000.0,True,True,True,True,True,True
8136.T,8136,サンリオ,プライム（内国株式）,卸売業,TOPIX Mid400,2026-08-25,2601.0,1214.5,36970075512.5,29059695.0,17084128600.0,True,True,True,True,True,True
6701.T,6701,日本電気,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,4650.0,36958953050.0,7734860.0,26127885000.0,True,True,True,True,True,True
6503.T,6503,三菱電機,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-25,2601.0,5614.0,36548869385.0,6410895.0,20332785200.0,True,True,True,True,True,True
8058.T,8058,三菱商事,プライム（内国株式）,卸売業,TOPIX Core30,2026-08-25,2601.0,4765.0,35735029715.0,7494825.0,21784150500.0,True,True,True,True,True,True
8766.T,8766,東京海上ホールディングス,プライム（内国株式）,保険業,TOPIX Core30,2026-08-25,2601.0,7408.0,35437679480.0,4592120.0,31248425600.0,True,True,True,True,True,True
6367.T,6367,ダイキン工業,プライム（内国株式）,機械,TOPIX Core30,2026-08-25,2601.0,20830.0,35092577625.0,1578525.0,17713832000.0,True,True,True,True,True,True
6762.T,6762,ＴＤＫ,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,3049.0,35072754617.5,11606490.0,20438361700.0,True,True,True,True,True,True
5401.T,5401,日本製鉄,プライム（内国株式）,鉄鋼,TOPIX Large70,2026-08-25,2601.0,672.2000122070312,33584863195.815735,50054760.0,19614325816.192627,True,True,True,True,True,True
7267.T,7267,本田技研工業,プライム（内国株式）,輸送用機器,TOPIX Core30,2026-08-25,2601.0,1696.0,32363897860.0,19432785.0,27321033600.0,True,True,True,True,True,True
7012.T,7012,川崎重工業,プライム（内国株式）,輸送用機器,TOPIX Mid400,2026-08-25,2601.0,2611.0,31975594270.0,11644070.0,20380682700.0,True,True,True,True,True,True
6702.T,6702,富士通,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,3728.0,31491497350.0,8540240.0,16195177600.0,True,True,True,True,True,True
2914.T,2914,日本たばこ産業,プライム（内国株式）,食料品,TOPIX Core30,2026-08-25,2601.0,6986.0,30675842160.0,4415495.0,18800024600.0,True,True,True,True,True,True
9433.T,9433,ＫＤＤＩ,プライム（内国株式）,情報・通信業,TOPIX Core30,2026-08-25,2601.0,2909.5,28066316300.0,9650835.0,16813418600.0,True,True,True,True,True,True
8031.T,8031,三井物産,プライム（内国株式）,卸売業,TOPIX Core30,2026-08-25,2601.0,4949.0,28001352670.0,5768335.0,19611897200.0,True,True,True,True,True,True
8001.T,8001,伊藤忠商事,プライム（内国株式）,卸売業,TOPIX Core30,2026-08-25,2601.0,2118.0,27764357067.5,13643655.0,25765470000.0,True,True,True,True,True,True
7936.T,7936,アシックス,プライム（内国株式）,その他製品,TOPIX Large70,2026-08-25,2601.0,4695.0,27161378600.0,5473665.0,16775235000.0,True,True,True,True,True,True
6506.T,6506,安川電機,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-25,2601.0,4966.0,25008251380.0,4967570.0,12942389200.0,True,True,True,True,True,True
7741.T,7741,ＨＯＹＡ,プライム（内国株式）,精密機器,TOPIX Core30,2026-08-25,2601.0,24995.0,24908317500.0,984955.0,11755148500.0,True,True,True,True,True,True
6273.T,6273,ＳＭＣ,プライム（内国株式）,機械,TOPIX Large70,2026-08-25,2601.0,72090.0,24534036550.0,335675.0,18721773000.0,True,True,True,True,True,True
3110.T,3110,日東紡績,プライム（内国株式）,ガラス・土石製品,TOPIX Small 1,2026-08-25,2601.0,2971.0,24521647665.0,8111910.0,24014593000.0,True,True,True,True,True,True
8002.T,8002,丸紅,プライム（内国株式）,卸売業,TOPIX Large70,2026-08-25,2601.0,4957.0,24378744110.0,4864475.0,11660351100.0,True,True,True,True,True,True
8308.T,8308,りそなホールディングス,プライム（内国株式）,銀行業,TOPIX Large70,2026-08-25,2601.0,2416.0,24360355627.5,10527590.0,15789043200.0,True,True,True,True,True,True
3103.T,3103,ユニチカ,スタンダード（内国株式）,繊維製品,TOPIX Small 2,2026-08-25,2601.0,1543.0,24047749635.0,17053845.0,35528037900.0,True,True,True,True,True,True
4502.T,4502,武田薬品工業,プライム（内国株式）,医薬品,TOPIX Core30,2026-08-25,2601.0,5813.0,23397308195.0,4163905.0,17584906300.0,True,True,True,True,True,True
4901.T,4901,富士フイルムホールディングス,プライム（内国株式）,化学,TOPIX Large70,2026-08-25,2601.0,3249.0,23207669655.0,6875515.0,13651323300.0,True,True,True,True,True,True
6301.T,6301,小松製作所,プライム（内国株式）,機械,TOPIX Large70,2026-08-25,2601.0,7440.0,23130766735.0,3235605.0,14873304000.0,True,True,True,True,True,True
9104.T,9104,商船三井,プライム（内国株式）,海運業,TOPIX Large70,2026-08-25,2601.0,7214.0,22506724575.0,3453950.0,34319162200.0,True,True,True,True,True,True
9101.T,9101,日本郵船,プライム（内国株式）,海運業,TOPIX Large70,2026-08-25,2601.0,7141.0,22435684635.0,3485570.0,40870799400.0,True,True,True,True,True,True
6361.T,6361,荏原製作所,プライム（内国株式）,機械,TOPIX Mid400,2026-08-25,2601.0,4931.0,21962211155.0,4097545.0,10242673200.0,True,True,True,True,True,True
8591.T,8591,オリックス,プライム（内国株式）,その他金融業,TOPIX Large70,2026-08-25,2601.0,6279.0,21833619035.0,3455940.0,13612872000.0,True,True,True,True,True,True
6871.T,6871,日本マイクロニクス,プライム（内国株式）,電気機器,TOPIX Small 1,2026-08-25,2601.0,13870.0,21752728450.0,1558870.0,12858877000.0,True,True,True,True,True,True
8015.T,8015,豊田通商,プライム（内国株式）,卸売業,TOPIX Large70,2026-08-25,2601.0,7484.0,21427595425.0,3062565.0,12776684800.0,True,True,True,True,True,True
7182.T,7182,ゆうちょ銀行,プライム（内国株式）,銀行業,TOPIX Large70,2026-08-25,2601.0,3187.0,21274903765.0,6691160.0,10351376000.0,True,True,True,True,True,True
2802.T,2802,味の素,プライム（内国株式）,食料品,TOPIX Large70,2026-08-25,2601.0,5497.0,21097671360.0,4031840.0,11598120300.0,True,True,True,True,True,True
4661.T,4661,オリエンタルランド,プライム（内国株式）,サービス業,TOPIX Large70,2026-08-25,2601.0,3000.0,20997143400.0,7008365.0,8513400000.0,True,True,True,True,True,True
6963.T,6963,ローム,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-25,2601.0,4718.0,20773135000.0,4582175.0,10320625000.0,True,True,True,True,True,True
8725.T,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,保険業,TOPIX Large70,2026-08-25,2601.0,5072.0,20295503500.0,4144835.0,16092948800.0,True,True,True,True,True,True
6971.T,6971,京セラ,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-25,2601.0,3602.0,20078256245.0,5431775.0,10034811800.0,True,True,True,True,True,True
9501.T,9501,東京電力ホールディングス,プライム（内国株式）,電気・ガス業,TOPIX Mid400,2026-08-25,2601.0,517.7999877929688,19976320750.352478,38065980.0,23981388634.643555,True,True,True,True,True,True
5108.T,5108,ブリヂストン,プライム（内国株式）,ゴム製品,TOPIX Large70,2026-08-25,2601.0,4134.0,19528349920.0,4781495.0,8455270200.0,True,True,True,True,True,True
8053.T,8053,住友商事,プライム（内国株式）,卸売業,TOPIX Large70,2026-08-25,2601.0,1769.0,19495826660.0,11457175.0,10155121400.0,True,True,True,True,True,True
4578.T,4578,大塚ホールディングス,プライム（内国株式）,医薬品,TOPIX Large70,2026-08-25,2601.0,12090.0,19216073800.0,1619120.0,7195968000.0,True,True,True,True,True,True
9434.T,9434,ソフトバンク,プライム（内国株式）,情報・通信業,TOPIX Core30,2026-08-25,1872.0,239.3000030517578,19083345565.51735,82578880.0,18571235686.836243,True,True,True,True,True,True
