ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
285A.T,285A,キオクシアホールディングス,Prime,電気機器,,2026-09-18,427.0,54570.0,1589741357150.0,30113680.0,1881328035000.0,True,True,True,True,True,True
9984.T,9984,ソフトバンクグループ,Prime,情報・通信業,,2026-09-18,2619.0,6315.0,357478740420.0,59179200.0,570192085500.0,True,True,True,True,True,True
6857.T,6857,アドバンテスト,Prime,電気機器,,2026-09-18,2619.0,32050.0,289489993350.0,8749420.0,346707285000.0,True,True,True,True,True,True
6976.T,6976,太陽誘電,Prime,電気機器,,2026-09-18,2619.0,9375.0,255257059055.0,27825940.0,242992500000.0,True,True,True,True,True,True
5803.T,5803,フジクラ,Prime,非鉄金属,,2026-09-18,2619.0,4952.0,213031904500.0,41233570.0,185254320000.0,True,True,True,True,True,True
4062.T,4062,イビデン,Prime,電気機器,,2026-09-18,2619.0,19555.0,158794471500.0,7899565.0,191656599500.0,True,True,True,True,True,True
8035.T,8035,東京エレクトロン,Prime,電気機器,,2026-09-18,2619.0,53110.0,154718547250.0,2885685.0,213018899000.0,True,True,True,True,True,True
6981.T,6981,村田製作所,Prime,電気機器,,2026-09-18,2619.0,7763.0,150307662505.0,20609445.0,182965370700.0,True,True,True,True,True,True
8306.T,8306,三菱ＵＦＪフィナンシャル・グループ,Prime,銀行業,,2026-09-18,2619.0,3620.0,139353730750.0,38008545.0,185827270000.0,True,True,True,True,True,True
6920.T,6920,レーザーテック,Prime,電気機器,,2026-09-18,2619.0,39090.0,106875082300.0,3046065.0,184485255000.0,True,True,True,True,True,True
5801.T,5801,古河電気工業,Prime,非鉄金属,,2026-09-18,2619.0,3901.0,90040824005.0,23155920.0,82105127200.0,True,True,True,True,True,True
8316.T,8316,三井住友フィナンシャルグループ,Prime,銀行業,,2026-09-18,2619.0,6830.0,79947715590.0,11581120.0,129683259000.0,True,True,True,True,True,True
278A.T,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,Growth,精密機器,,2026-09-18,440.0,19740.0,79223119950.0,4142105.0,34892424000.0,True,True,True,True,True,True
6146.T,6146,ディスコ,Prime,機械,,2026-09-18,2619.0,52420.0,76156561050.0,1374320.0,75731174000.0,True,True,True,True,True,True
6098.T,6098,リクルートホールディングス,Prime,サービス業,,2026-09-18,2619.0,17350.0,75270910325.0,4511855.0,84331410000.0,True,True,True,True,True,True
7203.T,7203,トヨタ自動車,Prime,輸送用機器,,2026-09-18,2619.0,3025.0,72895874882.5,23746720.0,140868805000.0,True,True,True,True,True,True
8411.T,8411,みずほフィナンシャルグループ,Prime,銀行業,,2026-09-18,2619.0,8495.0,71455258355.0,8332970.0,94594373500.0,True,True,True,True,True,True
6525.T,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,Prime,電気機器,,2026-09-18,709.0,8884.0,69521696485.0,8116135.0,91030794400.0,True,True,True,True,True,True
7974.T,7974,任天堂,Prime,その他製品,,2026-09-18,2619.0,8339.0,68878022825.0,8023420.0,52319719900.0,True,True,True,True,True,True
9983.T,9983,ファーストリテイリング,Prime,小売業,,2026-09-18,2619.0,67680.0,68237352300.0,989350.0,86298768000.0,True,True,True,True,True,True
5016.T,5016,ＪＸ金属,Prime,非鉄金属,,2026-09-18,369.0,3574.0,64344086245.0,17319555.0,73906746000.0,True,True,True,True,True,True
7011.T,7011,三菱重工業,Prime,機械,,2026-09-18,2619.0,3879.0,58935249845.0,15426465.0,65749050000.0,True,True,True,True,True,True
6758.T,6758,ソニーグループ,Prime,電気機器,,2026-09-18,2619.0,3697.0,52574313075.0,13782790.0,55982931600.0,True,True,True,True,True,True
6501.T,6501,日立製作所,Prime,電気機器,,2026-09-18,2619.0,5524.0,49881783175.0,9301320.0,88055874400.0,True,True,True,True,True,True
8766.T,8766,東京海上ホールディングス,Prime,保険業,,2026-09-18,2619.0,8200.0,44277681625.0,5622120.0,68079680000.0,True,True,True,True,True,True
6861.T,6861,キーエンス,Prime,電気機器,,2026-09-18,2619.0,76580.0,39154433150.0,499605.0,48046292000.0,True,True,True,True,True,True
5706.T,5706,三井金属,Prime,非鉄金属,,2026-09-18,2619.0,22795.0,38009029100.0,1486985.0,60078502000.0,True,True,True,True,True,True
8001.T,8001,伊藤忠商事,Prime,卸売業,,2026-09-18,2619.0,2306.5,37656286272.5,16796490.0,74640646500.0,True,True,True,True,True,True
8058.T,8058,三菱商事,Prime,卸売業,,2026-09-18,2619.0,4947.0,37627158765.0,7644470.0,48663144300.0,True,True,True,True,True,True
5802.T,5802,住友電気工業,Prime,非鉄金属,,2026-09-18,2619.0,2080.5,36158379412.5,16955405.0,40253930100.0,True,True,True,True,True,True
4063.T,4063,信越化学工業,Prime,化学,,2026-09-18,2619.0,5844.0,35608300650.0,6090790.0,52386784800.0,True,True,True,True,True,True
3436.T,3436,ＳＵＭＣＯ,Prime,金属製品,,2026-09-18,2619.0,3028.0,35038328280.0,10984805.0,34732976800.0,True,True,True,True,True,True
6723.T,6723,ルネサスエレクトロニクス,Prime,電気機器,,2026-09-18,2619.0,3309.0,32958524375.0,9983135.0,51328215300.0,True,True,True,True,True,True
6752.T,6752,パナソニック　ホールディングス,Prime,電気機器,,2026-09-18,2619.0,4287.0,32808871505.0,7626500.0,53665094700.0,True,True,True,True,True,True
8031.T,8031,三井物産,Prime,卸売業,,2026-09-18,2619.0,5161.0,32323898705.0,6350970.0,47094641100.0,True,True,True,True,True,True
7013.T,7013,ＩＨＩ,Prime,機械,,2026-09-18,2619.0,2852.5,31946057100.0,11765395.0,31407166000.0,True,True,True,True,True,True
5713.T,5713,住友金属鉱山,Prime,非鉄金属,,2026-09-18,2619.0,9610.0,31111757415.0,2962595.0,28993370000.0,True,True,True,True,True,True
6503.T,6503,三菱電機,Prime,電気機器,,2026-09-18,2619.0,5126.0,29223515500.0,5509460.0,34970084600.0,True,True,True,True,True,True
6701.T,6701,日本電気,Prime,電気機器,,2026-09-18,2619.0,4812.0,28624810855.0,6021035.0,28037599200.0,True,True,True,True,True,True
4004.T,4004,レゾナック・ホールディングス,Prime,化学,,2026-09-18,2619.0,13895.0,28359076525.0,1873865.0,29576897000.0,True,True,True,True,True,True
7012.T,7012,川崎重工業,Prime,輸送用機器,,2026-09-18,2619.0,2404.5,27861713347.5,11343225.0,26114553150.0,True,True,True,True,True,True
7741.T,7741,ＨＯＹＡ,Prime,精密機器,,2026-09-18,2619.0,22605.0,26495748250.0,1117115.0,29250870000.0,True,True,True,True,True,True
6954.T,6954,ファナック,Prime,電気機器,,2026-09-18,2619.0,5852.0,25762204880.0,4379475.0,27503229600.0,True,True,True,True,True,True
