ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
285A.T,285A,キオクシアホールディングス,Prime,電気機器,,2026-09-10,421.0,58090.0,1910786899750.0,35465045.0,1668060159000.0,True,True,True,True,True,True
6857.T,6857,アドバンテスト,Prime,電気機器,,2026-09-10,2613.0,33920.0,294766160950.0,8535880.0,338192576000.0,True,True,True,True,True,True
9984.T,9984,ソフトバンクグループ,Prime,情報・通信業,,2026-09-10,2613.0,6810.0,287093230515.0,49197930.0,570212196000.0,True,True,True,True,True,True
5803.T,5803,フジクラ,Prime,非鉄金属,,2026-09-10,2613.0,5209.0,272722128570.0,50565605.0,182492106000.0,True,True,True,True,True,True
6976.T,6976,太陽誘電,Prime,電気機器,,2026-09-10,2613.0,9403.0,247119583790.0,26190780.0,321812033200.0,True,True,True,True,True,True
6981.T,6981,村田製作所,Prime,電気機器,,2026-09-10,2613.0,7525.0,158680929195.0,21546095.0,167520797500.0,True,True,True,True,True,True
4062.T,4062,イビデン,Prime,電気機器,,2026-09-10,2613.0,20680.0,157121455375.0,7683180.0,169815888000.0,True,True,True,True,True,True
8035.T,8035,東京エレクトロン,Prime,電気機器,,2026-09-10,2613.0,52810.0,156697745700.0,2838325.0,170993499000.0,True,True,True,True,True,True
8306.T,8306,三菱ＵＦＪフィナンシャル・グループ,Prime,銀行業,,2026-09-10,2613.0,3662.0,131239081035.0,36052635.0,133029840200.0,True,True,True,True,True,True
5801.T,5801,古河電気工業,Prime,非鉄金属,,2026-09-10,2613.0,4024.0,102562050840.0,25915505.0,86899889600.0,True,True,True,True,True,True
6920.T,6920,レーザーテック,Prime,電気機器,,2026-09-10,2613.0,36320.0,99707802600.0,2834060.0,146053616000.0,True,True,True,True,True,True
6146.T,6146,ディスコ,Prime,機械,,2026-09-10,2613.0,53580.0,77548254950.0,1329070.0,87056784000.0,True,True,True,True,True,True
7974.T,7974,任天堂,Prime,その他製品,,2026-09-10,2613.0,7989.0,77056288060.0,8819135.0,120483706800.0,True,True,True,True,True,True
8316.T,8316,三井住友フィナンシャルグループ,Prime,銀行業,,2026-09-10,2613.0,6901.0,73708472015.0,10739295.0,69386104500.0,True,True,True,True,True,True
278A.T,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,Growth,精密機器,,2026-09-10,434.0,19240.0,73675135650.0,3960740.0,19205368000.0,True,True,True,True,True,True
9983.T,9983,ファーストリテイリング,Prime,小売業,,2026-09-10,2613.0,66810.0,70735549850.0,989200.0,102306153000.0,True,True,True,True,True,True
7203.T,7203,トヨタ自動車,Prime,輸送用機器,,2026-09-10,2613.0,2994.0,70385419567.5,22894915.0,55962051600.0,True,True,True,True,True,True
8411.T,8411,みずほフィナンシャルグループ,Prime,銀行業,,2026-09-10,2613.0,8606.0,70318219995.0,8282025.0,63801441600.0,True,True,True,True,True,True
6098.T,6098,リクルートホールディングス,Prime,サービス業,,2026-09-10,2613.0,15850.0,68372367875.0,4140230.0,78352890000.0,True,True,True,True,True,True
6525.T,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,Prime,電気機器,,2026-09-10,703.0,8821.0,67103948320.0,7753325.0,68594742300.0,True,True,True,True,True,True
5016.T,5016,ＪＸ金属,Prime,非鉄金属,,2026-09-10,363.0,3812.0,66242630720.0,17661135.0,62549583200.0,True,True,True,True,True,True
7011.T,7011,三菱重工業,Prime,機械,,2026-09-10,2613.0,3723.0,59007200630.0,14886685.0,53235177000.0,True,True,True,True,True,True
6758.T,6758,ソニーグループ,Prime,電気機器,,2026-09-10,2613.0,3640.0,55150577320.0,14388150.0,43083404000.0,True,True,True,True,True,True
6501.T,6501,日立製作所,Prime,電気機器,,2026-09-10,2613.0,5182.0,51380389025.0,9551195.0,37019689800.0,True,True,True,True,True,True
5706.T,5706,三井金属,Prime,非鉄金属,,2026-09-10,2613.0,24705.0,43455754250.0,1564810.0,50630427000.0,True,True,True,True,True,True
6861.T,6861,キーエンス,Prime,電気機器,,2026-09-10,2613.0,76500.0,41302874650.0,511260.0,42457500000.0,True,True,True,True,True,True
5802.T,5802,住友電気工業,Prime,非鉄金属,,2026-09-10,2613.0,2111.5,41079889227.5,18431005.0,40457818050.0,True,True,True,True,True,True
3436.T,3436,ＳＵＭＣＯ,Prime,金属製品,,2026-09-10,2613.0,3058.0,40731513530.0,11862620.0,32588494400.0,True,True,True,True,True,True
8766.T,8766,東京海上ホールディングス,Prime,保険業,,2026-09-10,2613.0,7794.0,39337969040.0,5153295.0,37877281200.0,True,True,True,True,True,True
8058.T,8058,三菱商事,Prime,卸売業,,2026-09-10,2613.0,4987.0,36665522755.0,7554095.0,37607465700.0,True,True,True,True,True,True
6723.T,6723,ルネサスエレクトロニクス,Prime,電気機器,,2026-09-10,2613.0,3320.0,36662457195.0,10684295.0,25521172000.0,True,True,True,True,True,True
4063.T,4063,信越化学工業,Prime,化学,,2026-09-10,2613.0,5762.0,34760151810.0,5820450.0,35273811600.0,True,True,True,True,True,True
6752.T,6752,パナソニック　ホールディングス,Prime,電気機器,,2026-09-10,2613.0,4292.0,34260125200.0,7805790.0,45471594000.0,True,True,True,True,True,True
5713.T,5713,住友金属鉱山,Prime,非鉄金属,,2026-09-10,2613.0,10190.0,33881397545.0,3188455.0,20112003000.0,True,True,True,True,True,True
7936.T,7936,アシックス,Prime,その他製品,,2026-09-10,2613.0,4020.0,32721660530.0,7077965.0,28757070000.0,True,True,True,True,True,True
7013.T,7013,ＩＨＩ,Prime,機械,,2026-09-10,2613.0,2663.5,32011755987.5,11685105.0,40591207300.0,True,True,True,True,True,True
6701.T,6701,日本電気,Prime,電気機器,,2026-09-10,2613.0,4587.0,31756798650.0,6668580.0,23845060800.0,True,True,True,True,True,True
6503.T,6503,三菱電機,Prime,電気機器,,2026-09-10,2613.0,5095.0,30557987955.0,5533495.0,23929177000.0,True,True,True,True,True,True
3103.T,3103,ユニチカ,Prime,繊維製品,,2026-09-10,2613.0,1493.0,30142944305.0,19410255.0,10621799200.0,True,True,True,True,True,True
8001.T,8001,伊藤忠商事,Prime,卸売業,,2026-09-10,2613.0,2283.0,30043607310.0,13952860.0,37696211100.0,True,True,True,True,True,True
8031.T,8031,三井物産,Prime,卸売業,,2026-09-10,2613.0,5093.0,29327936380.0,5859300.0,29386610000.0,True,True,True,True,True,True
6954.T,6954,ファナック,Prime,電気機器,,2026-09-10,2613.0,5794.0,29200077170.0,4836485.0,28317016200.0,True,True,True,True,True,True
7012.T,7012,川崎重工業,Prime,輸送用機器,,2026-09-10,2613.0,2349.0,28428992570.0,11087670.0,32784288300.0,True,True,True,True,True,True
