ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
285A.T,285A,キオクシアホールディングス,Prime,電気機器,,2026-09-14,423.0,50590.0,1787209731550.0,33607710.0,1443580591000.0,True,True,True,True,True,True
9984.T,9984,ソフトバンクグループ,Prime,情報・通信業,,2026-09-14,2615.0,5839.0,309302301430.0,52562245.0,389195625500.0,True,True,True,True,True,True
6857.T,6857,アドバンテスト,Prime,電気機器,,2026-09-14,2615.0,31080.0,294078427600.0,8666560.0,252099204000.0,True,True,True,True,True,True
5803.T,5803,フジクラ,Prime,非鉄金属,,2026-09-14,2615.0,4834.0,255078910280.0,48183410.0,171038038200.0,True,True,True,True,True,True
6976.T,6976,太陽誘電,Prime,電気機器,,2026-09-14,2615.0,8714.0,247562452980.0,26777985.0,224851699000.0,True,True,True,True,True,True
4062.T,4062,イビデン,Prime,電気機器,,2026-09-14,2615.0,19140.0,156835024900.0,7741435.0,164841336000.0,True,True,True,True,True,True
8035.T,8035,東京エレクトロン,Prime,電気機器,,2026-09-14,2615.0,50930.0,156493489000.0,2880760.0,138422647000.0,True,True,True,True,True,True
6981.T,6981,村田製作所,Prime,電気機器,,2026-09-14,2615.0,7167.0,153607398940.0,21200000.0,151597100700.0,True,True,True,True,True,True
8306.T,8306,三菱ＵＦＪフィナンシャル・グループ,Prime,銀行業,,2026-09-14,2615.0,3720.0,134603037940.0,36951240.0,135836916000.0,True,True,True,True,True,True
5801.T,5801,古河電気工業,Prime,非鉄金属,,2026-09-14,2615.0,3845.0,100509532795.0,25570980.0,87652158000.0,True,True,True,True,True,True
6920.T,6920,レーザーテック,Prime,電気機器,,2026-09-14,2615.0,34480.0,98716523750.0,2842140.0,98664520000.0,True,True,True,True,True,True
6146.T,6146,ディスコ,Prime,機械,,2026-09-14,2615.0,51430.0,77465879300.0,1355455.0,60543396000.0,True,True,True,True,True,True
8316.T,8316,三井住友フィナンシャルグループ,Prime,銀行業,,2026-09-14,2615.0,7030.0,75877506890.0,11049125.0,72524995000.0,True,True,True,True,True,True
278A.T,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,Growth,精密機器,,2026-09-14,436.0,20310.0,75794004450.0,4022250.0,30428442000.0,True,True,True,True,True,True
7203.T,7203,トヨタ自動車,Prime,輸送用機器,,2026-09-14,2615.0,3025.0,72327036627.5,23529170.0,69557757500.0,True,True,True,True,True,True
7974.T,7974,任天堂,Prime,その他製品,,2026-09-14,2615.0,8268.0,71528413575.0,8267490.0,78168152400.0,True,True,True,True,True,True
8411.T,8411,みずほフィナンシャルグループ,Prime,銀行業,,2026-09-14,2615.0,8790.0,70850514775.0,8329900.0,68442456000.0,True,True,True,True,True,True
9983.T,9983,ファーストリテイリング,Prime,小売業,,2026-09-14,2615.0,66760.0,70492117950.0,1001120.0,50343716000.0,True,True,True,True,True,True
6098.T,6098,リクルートホールディングス,Prime,サービス業,,2026-09-14,2615.0,16485.0,68978471275.0,4189905.0,87286426500.0,True,True,True,True,True,True
6525.T,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,Prime,電気機器,,2026-09-14,705.0,8000.0,65717800730.0,7699670.0,62462400000.0,True,True,True,True,True,True
5016.T,5016,ＪＸ金属,Prime,非鉄金属,,2026-09-14,365.0,3617.0,65685596940.0,17617645.0,57178259400.0,True,True,True,True,True,True
7011.T,7011,三菱重工業,Prime,機械,,2026-09-14,2615.0,3761.0,56163213430.0,14384170.0,38018820700.0,True,True,True,True,True,True
6758.T,6758,ソニーグループ,Prime,電気機器,,2026-09-14,2615.0,3788.0,53079897700.0,13908825.0,55174114000.0,True,True,True,True,True,True
6501.T,6501,日立製作所,Prime,電気機器,,2026-09-14,2615.0,5325.0,50540000730.0,9471610.0,47993160000.0,True,True,True,True,True,True
5706.T,5706,三井金属,Prime,非鉄金属,,2026-09-14,2615.0,22825.0,41787351700.0,1548705.0,30973525000.0,True,True,True,True,True,True
8766.T,8766,東京海上ホールディングス,Prime,保険業,,2026-09-14,2615.0,8203.0,40947839530.0,5313530.0,61465899300.0,True,True,True,True,True,True
6861.T,6861,キーエンス,Prime,電気機器,,2026-09-14,2615.0,75960.0,40831100550.0,514625.0,42795864000.0,True,True,True,True,True,True
5802.T,5802,住友電気工業,Prime,非鉄金属,,2026-09-14,2615.0,2007.5,38943276237.5,17824605.0,40502918500.0,True,True,True,True,True,True
3436.T,3436,ＳＵＭＣＯ,Prime,金属製品,,2026-09-14,2615.0,2866.0,37797513750.0,11420900.0,30357531800.0,True,True,True,True,True,True
8058.T,8058,三菱商事,Prime,卸売業,,2026-09-14,2615.0,4991.0,37041240155.0,7589265.0,32740460900.0,True,True,True,True,True,True
6723.T,6723,ルネサスエレクトロニクス,Prime,電気機器,,2026-09-14,2615.0,3176.0,36011430010.0,10675515.0,31157195200.0,True,True,True,True,True,True
4063.T,4063,信越化学工業,Prime,化学,,2026-09-14,2615.0,5750.0,35266155290.0,5965890.0,32386300000.0,True,True,True,True,True,True
5713.T,5713,住友金属鉱山,Prime,非鉄金属,,2026-09-14,2615.0,9544.0,33952126160.0,3202655.0,17802423200.0,True,True,True,True,True,True
6752.T,6752,パナソニック　ホールディングス,Prime,電気機器,,2026-09-14,2615.0,4164.0,32972892880.0,7622695.0,28264815600.0,True,True,True,True,True,True
8001.T,8001,伊藤忠商事,Prime,卸売業,,2026-09-14,2615.0,2340.5,32224925522.5,14754515.0,43307675800.0,True,True,True,True,True,True
7013.T,7013,ＩＨＩ,Prime,機械,,2026-09-14,2615.0,2723.0,31862943412.5,11758310.0,27668403000.0,True,True,True,True,True,True
8031.T,8031,三井物産,Prime,卸売業,,2026-09-14,2615.0,5164.0,30276153565.0,6014115.0,31504531200.0,True,True,True,True,True,True
6701.T,6701,日本電気,Prime,電気機器,,2026-09-14,2615.0,4849.0,29875614135.0,6319430.0,37440583700.0,True,True,True,True,True,True
6503.T,6503,三菱電機,Prime,電気機器,,2026-09-14,2615.0,5122.0,29820277250.0,5507645.0,23516638600.0,True,True,True,True,True,True
4004.T,4004,レゾナック・ホールディングス,Prime,化学,,2026-09-14,2615.0,13440.0,29738581200.0,1901805.0,50233344000.0,True,True,True,True,True,True
7012.T,7012,川崎重工業,Prime,輸送用機器,,2026-09-14,2615.0,2351.0,28559365317.5,11320125.0,21249748600.0,True,True,True,True,True,True
6954.T,6954,ファナック,Prime,電気機器,,2026-09-14,2615.0,5776.0,28275079310.0,4755020.0,22109950400.0,True,True,True,True,True,True
5401.T,5401,日本製鉄,Prime,鉄鋼,,2026-09-14,2615.0,684.0999755859375,26828771768.522644,39255455.0,12389529427.844238,True,True,True,True,True,True
7741.T,7741,ＨＯＹＡ,Prime,精密機器,,2026-09-14,2615.0,22430.0,25657628600.0,1058450.0,22784394000.0,True,True,True,True,True,True
