ticker,code,name,market,sector33,size,last_date,bars,last_close,adv_jpy,adv_shares,turnover_last,ok_adv,ok_price,ok_history,ok_split,ok_fresh,passes
285A.T,285A,キオクシアホールディングス,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-28,412.0,47900.0,2101360571750.0,40411180.0,1530601390000.0,True,True,True,True,True,True
5803.T,5803,フジクラ,プライム（内国株式）,非鉄金属,TOPIX Large70,2026-08-28,2604.0,5340.0,349216233735.0,65943020.0,212460444000.0,True,True,True,True,True,True
6857.T,6857,アドバンテスト,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-28,2604.0,35270.0,303554569950.0,8846780.0,340295541000.0,True,True,True,True,True,True
6976.T,6976,太陽誘電,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-28,2604.0,9244.0,237828449715.0,24114965.0,294585018800.0,True,True,True,True,True,True
9984.T,9984,ソフトバンクグループ,プライム（内国株式）,情報・通信業,TOPIX Core30,2026-08-28,2604.0,5161.0,213313259045.0,39150205.0,149973499000.0,True,True,True,True,True,True
8035.T,8035,東京エレクトロン,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-28,2604.0,56230.0,201210697250.0,3578695.0,173570764000.0,True,True,True,True,True,True
6981.T,6981,村田製作所,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,7397.0,190480603650.0,25375760.0,182040170000.0,True,True,True,True,True,True
4062.T,4062,イビデン,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-28,2604.0,20175.0,155892062325.0,7957620.0,128474400000.0,True,True,True,True,True,True
5801.T,5801,古河電気工業,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-28,2604.0,3903.0,136189559390.0,34919395.0,89478616800.0,True,True,True,True,True,True
8306.T,8306,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-28,2604.0,3658.0,130092361805.0,36428290.0,135256379000.0,True,True,True,True,True,True
6920.T,6920,レーザーテック,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,34640.0,121859810950.0,3146540.0,56968944000.0,True,True,True,True,True,True
6146.T,6146,ディスコ,プライム（内国株式）,機械,TOPIX Large70,2026-08-28,2604.0,59350.0,97597563400.0,1593840.0,57979015000.0,True,True,True,True,True,True
7974.T,7974,任天堂,プライム（内国株式）,その他製品,TOPIX Core30,2026-08-28,2604.0,8993.0,87996279455.0,10498850.0,111977238800.0,True,True,True,True,True,True
7203.T,7203,トヨタ自動車,プライム（内国株式）,輸送用機器,TOPIX Core30,2026-08-28,2604.0,3116.0,84490060145.0,28101420.0,77375888800.0,True,True,True,True,True,True
5016.T,5016,ＪＸ金属,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-28,354.0,3810.0,78096870665.0,20196255.0,50957226000.0,True,True,True,True,True,True
7011.T,7011,三菱重工業,プライム（内国株式）,機械,TOPIX Core30,2026-08-28,2604.0,4025.0,76493253620.0,18861375.0,61291492500.0,True,True,True,True,True,True
8316.T,8316,三井住友フィナンシャルグループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-28,2604.0,6902.0,75454848795.0,11199600.0,96042710400.0,True,True,True,True,True,True
9983.T,9983,ファーストリテイリング,プライム（内国株式）,小売業,TOPIX Core30,2026-08-28,2604.0,71260.0,73157262000.0,958050.0,66058020000.0,True,True,True,True,True,True
8411.T,8411,みずほフィナンシャルグループ,プライム（内国株式）,銀行業,TOPIX Core30,2026-08-28,2604.0,8486.0,71101575300.0,8520135.0,77706302000.0,True,True,True,True,True,True
6098.T,6098,リクルートホールディングス,プライム（内国株式）,サービス業,TOPIX Core30,2026-08-28,2604.0,17800.0,65071414150.0,4196105.0,96719860000.0,True,True,True,True,True,True
6501.T,6501,日立製作所,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-28,2604.0,5550.0,63716484935.0,11700080.0,85458900000.0,True,True,True,True,True,True
6525.T,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-28,694.0,8911.0,63470001295.0,7519360.0,55480777100.0,True,True,True,True,True,True
6758.T,6758,ソニーグループ,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-28,2604.0,3928.0,62476232175.0,16678360.0,76743300000.0,True,True,True,True,True,True
5802.T,5802,住友電気工業,プライム（内国株式）,非鉄金属,TOPIX Large70,2026-08-28,2604.0,2180.0,57223628375.0,25636140.0,39781730000.0,True,True,True,True,True,True
5706.T,5706,三井金属,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-28,2604.0,29000.0,54509998775.0,1838945.0,24870400000.0,True,True,True,True,True,True
6861.T,6861,キーエンス,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-28,2604.0,82960.0,52007516700.0,621310.0,35349256000.0,True,True,True,True,True,True
6723.T,6723,ルネサスエレクトロニクス,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,3417.0,50340345200.0,13742450.0,42691998000.0,True,True,True,True,True,True
3436.T,3436,ＳＵＭＣＯ,プライム（内国株式）,金属製品,TOPIX Mid400,2026-08-28,2604.0,3434.0,50312875630.0,14056125.0,42234422600.0,True,True,True,True,True,True
6954.T,6954,ファナック,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,6052.0,44879110615.0,7076625.0,27871880800.0,True,True,True,True,True,True
4004.T,4004,レゾナック・ホールディングス,プライム（内国株式）,化学,TOPIX Mid400,2026-08-28,2604.0,16175.0,43402174425.0,2716905.0,23241857500.0,True,True,True,True,True,True
5713.T,5713,住友金属鉱山,プライム（内国株式）,非鉄金属,TOPIX Mid400,2026-08-28,2604.0,11525.0,42449327115.0,4266440.0,29616945000.0,True,True,True,True,True,True
7013.T,7013,ＩＨＩ,プライム（内国株式）,機械,TOPIX Mid400,2026-08-28,2604.0,2766.0,41282337440.0,14839770.0,25433093400.0,True,True,True,True,True,True
4063.T,4063,信越化学工業,プライム（内国株式）,化学,TOPIX Core30,2026-08-28,2604.0,6001.0,40503009815.0,6656110.0,33690814200.0,True,True,True,True,True,True
7735.T,7735,ＳＣＲＥＥＮホールディングス,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-28,2604.0,13715.0,40164924400.0,3018930.0,25530472500.0,True,True,True,True,True,True
6752.T,6752,パナソニック　ホールディングス,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,4414.0,38412160100.0,8678045.0,31792717800.0,True,True,True,True,True,True
8766.T,8766,東京海上ホールディングス,プライム（内国株式）,保険業,TOPIX Core30,2026-08-28,2604.0,7693.0,35864525535.0,4714685.0,41736063600.0,True,True,True,True,True,True
6503.T,6503,三菱電機,プライム（内国株式）,電気機器,TOPIX Core30,2026-08-28,2604.0,5648.0,34825814500.0,6032030.0,34066476800.0,True,True,True,True,True,True
8058.T,8058,三菱商事,プライム（内国株式）,卸売業,TOPIX Core30,2026-08-28,2604.0,4786.0,34256733955.0,7193350.0,31673748000.0,True,True,True,True,True,True
8136.T,8136,サンリオ,プライム（内国株式）,卸売業,TOPIX Mid400,2026-08-28,2604.0,1268.0,33372928232.5,26519640.0,21988261200.0,True,True,True,True,True,True
6701.T,6701,日本電気,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,4908.0,33033764755.0,6915370.0,37672826400.0,True,True,True,True,True,True
6367.T,6367,ダイキン工業,プライム（内国株式）,機械,TOPIX Core30,2026-08-28,2604.0,20895.0,32754349350.0,1497010.0,19693537500.0,True,True,True,True,True,True
7012.T,7012,川崎重工業,プライム（内国株式）,輸送用機器,TOPIX Mid400,2026-08-28,2604.0,2623.0,31701024847.5,11574930.0,21311088100.0,True,True,True,True,True,True
6762.T,6762,ＴＤＫ,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,3112.0,30727210630.0,9975990.0,24042067200.0,True,True,True,True,True,True
7267.T,7267,本田技研工業,プライム（内国株式）,輸送用機器,TOPIX Core30,2026-08-28,2604.0,1702.5,30105383990.0,18050170.0,27084051000.0,True,True,True,True,True,True
278A.T,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,グロース（内国株式）,精密機器,-,2026-08-28,425.0,21620.0,30009170400.0,1833895.0,165585418000.0,True,True,True,True,True,True
3103.T,3103,ユニチカ,スタンダード（内国株式）,繊維製品,TOPIX Small 2,2026-08-28,2604.0,1686.0,28401256555.0,19557255.0,54816749400.0,True,True,True,True,True,True
5401.T,5401,日本製鉄,プライム（内国株式）,鉄鋼,TOPIX Large70,2026-08-28,2604.0,677.0,28232024946.51001,41910895.0,16759541200.0,True,True,True,True,True,True
7936.T,7936,アシックス,プライム（内国株式）,その他製品,TOPIX Large70,2026-08-28,2604.0,4601.0,28108979915.0,5730805.0,34199693100.0,True,True,True,True,True,True
2914.T,2914,日本たばこ産業,プライム（内国株式）,食料品,TOPIX Core30,2026-08-28,2604.0,6948.0,27584429460.0,3940190.0,20452827600.0,True,True,True,True,True,True
8031.T,8031,三井物産,プライム（内国株式）,卸売業,TOPIX Core30,2026-08-28,2604.0,4979.0,27461470660.0,5654355.0,27965051400.0,True,True,True,True,True,True
9433.T,9433,ＫＤＤＩ,プライム（内国株式）,情報・通信業,TOPIX Core30,2026-08-28,2604.0,2922.0,27378046502.5,9498995.0,55155964200.0,True,True,True,True,True,True
8001.T,8001,伊藤忠商事,プライム（内国株式）,卸売業,TOPIX Core30,2026-08-28,2604.0,2116.5,25949670185.0,12668560.0,25267411950.0,True,True,True,True,True,True
6702.T,6702,富士通,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,3904.0,25701222170.0,7017335.0,33980025600.0,True,True,True,True,True,True
7741.T,7741,ＨＯＹＡ,プライム（内国株式）,精密機器,TOPIX Core30,2026-08-28,2604.0,24405.0,25068219200.0,986080.0,33715507500.0,True,True,True,True,True,True
3110.T,3110,日東紡績,プライム（内国株式）,ガラス・土石製品,TOPIX Small 1,2026-08-28,2604.0,3035.0,24110927695.0,7878655.0,13187378500.0,True,True,True,True,True,True
9104.T,9104,商船三井,プライム（内国株式）,海運業,TOPIX Large70,2026-08-28,2604.0,7096.0,23930123355.0,3601365.0,17499445600.0,True,True,True,True,True,True
9101.T,9101,日本郵船,プライム（内国株式）,海運業,TOPIX Large70,2026-08-28,2604.0,7115.0,23868178325.0,3644840.0,19780411500.0,True,True,True,True,True,True
6273.T,6273,ＳＭＣ,プライム（内国株式）,機械,TOPIX Large70,2026-08-28,2604.0,70300.0,23474410850.0,317335.0,14277930000.0,True,True,True,True,True,True
8002.T,8002,丸紅,プライム（内国株式）,卸売業,TOPIX Large70,2026-08-28,2604.0,4910.0,22798231305.0,4590245.0,15733113000.0,True,True,True,True,True,True
8308.T,8308,りそなホールディングス,プライム（内国株式）,銀行業,TOPIX Large70,2026-08-28,2604.0,2512.5,22698071095.0,9618870.0,33270776250.0,True,True,True,True,True,True
4901.T,4901,富士フイルムホールディングス,プライム（内国株式）,化学,TOPIX Large70,2026-08-28,2604.0,3319.0,22332180515.0,6721985.0,12579010000.0,True,True,True,True,True,True
6506.T,6506,安川電機,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-28,2604.0,4811.0,22271008270.0,4349980.0,23804346900.0,True,True,True,True,True,True
4502.T,4502,武田薬品工業,プライム（内国株式）,医薬品,TOPIX Core30,2026-08-28,2604.0,5800.0,21854284965.0,3892895.0,17502660000.0,True,True,True,True,True,True
6871.T,6871,日本マイクロニクス,プライム（内国株式）,電気機器,TOPIX Small 1,2026-08-28,2604.0,13020.0,21133186000.0,1489065.0,15087576000.0,True,True,True,True,True,True
8591.T,8591,オリックス,プライム（内国株式）,その他金融業,TOPIX Large70,2026-08-28,2604.0,6218.0,20610731435.0,3274450.0,30110043200.0,True,True,True,True,True,True
6301.T,6301,小松製作所,プライム（内国株式）,機械,TOPIX Large70,2026-08-28,2604.0,7538.0,19770382140.0,2741460.0,18553279400.0,True,True,True,True,True,True
2802.T,2802,味の素,プライム（内国株式）,食料品,TOPIX Large70,2026-08-28,2604.0,5431.0,19606269780.0,3685485.0,12794892900.0,True,True,True,True,True,True
7182.T,7182,ゆうちょ銀行,プライム（内国株式）,銀行業,TOPIX Large70,2026-08-28,2604.0,3335.0,19461696135.0,6100470.0,16783387500.0,True,True,True,True,True,True
6361.T,6361,荏原製作所,プライム（内国株式）,機械,TOPIX Mid400,2026-08-28,2604.0,4688.0,19234802995.0,3566210.0,20398894400.0,True,True,True,True,True,True
8725.T,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,保険業,TOPIX Large70,2026-08-28,2604.0,5114.0,19221403435.0,3925370.0,16959558200.0,True,True,True,True,True,True
9501.T,9501,東京電力ホールディングス,プライム（内国株式）,電気・ガス業,TOPIX Mid400,2026-08-28,2604.0,528.0999755859375,19161011046.218567,36439325.0,13563931012.939453,True,True,True,True,True,True
9107.T,9107,川崎汽船,プライム（内国株式）,海運業,TOPIX Mid400,2026-08-28,2604.0,3382.0,18616716277.5,6010030.0,14105645600.0,True,True,True,True,True,True
6963.T,6963,ローム,プライム（内国株式）,電気機器,TOPIX Mid400,2026-08-28,2604.0,4830.0,18582795540.0,3948030.0,13826358000.0,True,True,True,True,True,True
3382.T,3382,セブン＆アイ・ホールディングス,プライム（内国株式）,小売業,TOPIX Core30,2026-08-28,2604.0,2001.5,18557667047.5,9102225.0,68718900550.0,True,True,True,True,True,True
7272.T,7272,ヤマハ発動機,プライム（内国株式）,輸送用機器,TOPIX Mid400,2026-08-28,2604.0,1924.5,18549477225.0,10310400.0,15649841550.0,True,True,True,True,True,True
8053.T,8053,住友商事,プライム（内国株式）,卸売業,TOPIX Large70,2026-08-28,2604.0,1775.5,18548121600.0,10740915.0,15816154000.0,True,True,True,True,True,True
4568.T,4568,第一三共,プライム（内国株式）,医薬品,TOPIX Core30,2026-08-28,2604.0,2931.0,17987925260.0,6622225.0,20046574500.0,True,True,True,True,True,True
9434.T,9434,ソフトバンク,プライム（内国株式）,情報・通信業,TOPIX Core30,2026-08-28,1875.0,237.6999969482422,17961017710.857773,77553605.0,13384554048.15979,True,True,True,True,True,True
4661.T,4661,オリエンタルランド,プライム（内国株式）,サービス業,TOPIX Large70,2026-08-28,2604.0,3039.0,17890529495.0,5946770.0,9552488700.0,True,True,True,True,True,True
6971.T,6971,京セラ,プライム（内国株式）,電気機器,TOPIX Large70,2026-08-28,2604.0,3625.0,17888844865.0,4814945.0,15601275000.0,True,True,True,True,True,True
8015.T,8015,豊田通商,プライム（内国株式）,卸売業,TOPIX Large70,2026-08-28,2604.0,7598.0,17837229365.0,2481750.0,11778419600.0,True,True,True,True,True,True
