日付,コード,エラー種別
2026-07-13,8138,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8139,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8141,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8142,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8143,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8144,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8147,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8150,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8151,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8152,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8153,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8154,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8157,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8158,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8159,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8160,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8163,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8165,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8166,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8167,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8173,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8174,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8179,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8181,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8185,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8198,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8200,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8202,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8203,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8207,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8209,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8214,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8217,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8218,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8219,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8225,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8226,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8227,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8230,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8233,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8237,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8247,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8252,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8254,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8273,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8289,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8309,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8316,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8331,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8358,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8377,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8386,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8399,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8411,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8473,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8515,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8524,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8584,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8585,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8604,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8617,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8729,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8766,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8795,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8804,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8818,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8836,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8841,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8860,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8877,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8928,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8934,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8940,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,8995,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9009,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9010,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9017,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9023,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9031,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9034,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9041,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9044,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9048,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9067,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9274,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9311,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9327,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9338,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9351,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9360,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9386,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9405,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9408,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9449,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9467,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9470,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9475,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9476,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9478,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9504,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9517,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9532,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9533,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9535,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9536,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9537,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9543,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9551,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9554,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9560,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9561,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9564,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9600,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9602,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9616,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9619,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9625,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9632,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9639,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9640,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9647,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9656,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9661,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9678,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9679,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9682,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9686,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9697,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9699,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9702,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9704,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9706,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9713,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9715,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9719,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9723,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9726,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9731,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9733,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9740,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9742,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9744,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9746,取得失敗(理由不明・一括ダウンロードから欠落)
2026-07-13,9755,取得失敗(理由不明・一括ダウンロードから欠落)
