delivered_on,asof,ticker,resolved_on,horizon_days,n_bars,censored,entry_open,close_h,max_high,min_low,ret_h,broke_lp,broke_lp_day,reached_h0,reached_h0_day,recovered_sma5,recovered_sma5_day,success,up_pct,down_pct,rr,breakeven_win_rate
2026-09-04,2026-09-03,6301.T,2026-09-10,5,5,False,7580.0,7389.0,7675.0,7268.0,-0.02519788918205801,True,4,True,3,True,1,True,0.01637162252096358,-0.02023159856249168,0.8092105263157854,0.552727272727274
2026-09-04,2026-09-03,7550.T,2026-09-10,5,5,False,11800.0,11395.0,12055.0,11285.0,-0.034322033898305127,True,5,False,,True,1,False,0.02201524132091448,-0.03344623200677388,0.6582278481012667,0.6030534351145035
2026-09-04,2026-09-03,7322.T,2026-09-10,5,5,False,2210.0,2166.0,2219.0,2058.0,-0.01990950226244348,True,3,False,,True,5,False,0.02970749542961615,-0.042961608775137106,0.6914893617021292,0.5911949685534585
2026-09-04,2026-09-03,8393.T,2026-09-10,5,5,False,2648.0,2674.0,2709.0,2511.0,0.00981873111782483,True,4,True,1,True,1,True,0.011836578846888157,-0.039327987781596074,0.30097087378640824,0.7686567164179101
2026-09-04,2026-09-03,8551.T,2026-09-10,5,5,False,7980.0,8280.0,8340.0,7740.0,0.03759398496240607,False,,True,2,True,1,True,0.02264150943396226,-0.03144654088050314,0.72,0.5813953488372093
